Pilecode,N,E
2.25.A.LBL,13695941.0089,2996519.3274
2.25.B.LBL,13695920.2629,2996519.3274
2.25.C.LBL,13695892.7846,2996519.3274
2.25.D.LBL,13695865.3063,2996519.3274
2.25.E.LBL,13695837.8277,2996519.3274
2.25.F.LBL,13695810.3494,2996519.3274
2.25.G.DBL,13695783.5758,2996519.3274
2.25.H.LBL,13695756.8022,2996519.3274
2.25.I.LBL,13695729.3239,2996519.3274
2.25.J.YEL,13695701.8456,2996519.3274
2.25.K.LBL,13695674.3674,2996519.3274
2.25.L.LBL,13695650.2549,2996519.3274
2.26.A.LBL,13695941.0089,2996539.3273
2.26.B.LBL,13695920.2629,2996539.3273
2.26.C.LBL,13695892.7846,2996539.3273
2.26.D.LBL,13695865.3063,2996539.3273
2.26.E.LBL,13695837.8277,2996539.3273
2.26.F.LBL,13695810.3494,2996539.3273
2.26.G.DBL,13695783.5758,2996539.3273
2.26.H.LBL,13695756.8022,2996539.3273
2.26.I.LBL,13695729.3239,2996539.3273
2.26.J.LBL,13695701.8456,2996539.3273
2.26.K.LBL,13695674.3674,2996539.3273
2.26.L.LBL,13695650.2549,2996539.3273
2.27.A.LBL,13695941.0089,2996559.3273
2.27.B.LBL,13695920.2629,2996559.3273
2.27.C.LBL,13695892.7846,2996559.3273
2.27.D.LBL,13695865.3063,2996559.3273
2.27.E.LBL,13695837.8277,2996559.3273
2.27.F.LBL,13695810.3494,2996559.3273
2.27.G.DBL,13695783.5758,2996559.3273
2.27.H.LBL,13695756.8022,2996559.3273
2.27.I.LBL,13695729.3239,2996559.3273
2.27.J.LBL,13695701.8456,2996559.3273
2.27.K.YEL,13695674.3674,2996559.3273
2.27.L.YEL,13695650.2549,2996559.3273
2.28.A.LBL,13695941.0089,2996579.3272
2.28.B.LBL,13695920.2629,2996579.3272
2.28.C.LBL,13695892.7846,2996579.3272
2.28.D.LBL,13695865.3063,2996579.3272
2.28.E.YEL,13695837.8277,2996579.3272
2.28.F.LBL,13695810.3494,2996579.3272
2.28.G.DBL,13695783.5758,2996579.3272
2.28.H.LBL,13695756.8022,2996579.3272
2.28.I.LBL,13695729.3239,2996579.3272
2.28.J.LBL,13695701.8456,2996579.3272
2.28.K.YEL,13695674.3674,2996579.3272
2.28.L.YEL,13695650.2549,2996579.3272
2.29.A.LBL,13695941.0089,2996599.3272
2.29.B.LBL,13695920.2629,2996599.3272
2.29.C.LBL,13695892.7846,2996599.3272
2.29.D.LBL,13695865.3063,2996599.3272
2.29.E.LBL,13695837.8277,2996599.3272
2.29.F.YEL,13695810.3494,2996599.3272
2.29.G.DBL,13695783.5758,2996599.3272
2.29.H.LBL,13695756.8022,2996599.3272
2.29.I.LBL,13695729.3239,2996599.3272
2.29.J.LBL,13695701.8456,2996599.3272
2.29.K.YEL,13695674.3674,2996599.3272
2.29.L.YEL,13695650.2549,2996599.3272
2.30.A.LBL,13695941.0089,2996619.3272
2.30.B.LBL,13695920.2629,2996619.3272
2.30.C.LBL,13695892.7846,2996619.3272
2.30.D.LBL,13695865.3063,2996619.3272
2.30.E.LBL,13695837.8277,2996619.3272
2.30.F.YEL,13695810.3494,2996619.3272
2.30.G.DBL,13695783.5758,2996619.3272
2.30.H.LBL,13695756.8022,2996619.3272
2.30.I.LBL,13695729.3239,2996619.3272
2.30.J.LBL,13695701.8456,2996619.3272
2.30.K.YEL,13695674.3674,2996619.3272
2.30.L.YEL,13695650.2549,2996619.3272
2.31.A.LBL,13695941.0089,2996639.3271
2.31.B.LBL,13695920.2629,2996639.3271
2.31.C.LBL,13695892.7846,2996639.3271
2.31.D.LBL,13695865.3063,2996639.3271
2.31.E.LBL,13695837.8277,2996639.3271
2.31.F.LBL,13695810.3494,2996639.3271
2.31.G.DBL,13695783.5758,2996639.3271
2.31.H.LBL,13695756.8022,2996639.3271
2.31.I.LBL,13695729.3239,2996639.3271
2.31.J.YEL,13695701.8456,2996639.3271
2.31.K.YEL,13695674.3674,2996639.3271
2.31.L.YEL,13695650.2549,2996639.3271
2.32.A.LBL,13695941.0089,2996659.3271
2.32.B.LBL,13695920.2629,2996659.3271
2.32.C.LBL,13695892.7846,2996659.3271
2.32.D.LBL,13695865.3063,2996659.3271
2.32.E.LBL,13695837.8277,2996659.3271
2.32.F.LBL,13695810.3494,2996659.3271
2.32.G.DBL,13695783.5758,2996659.3271
2.32.H.LBL,13695756.8022,2996659.3271
2.32.I.LBL,13695729.3239,2996659.3271
2.32.J.YEL,13695701.8456,2996659.3271
2.32.K.YEL,13695674.3674,2996659.3271
2.32.L.YEL,13695650.2549,2996659.3271
2.33.A.LBL,13695941.0089,2996679.3274
2.33.B.LBL,13695920.2629,2996679.3274
2.33.C.LBL,13695892.7846,2996679.3274
2.33.D.LBL,13695865.3063,2996679.3274
2.33.E.LBL,13695837.8277,2996679.3274
2.33.F.LBL,13695810.3494,2996679.3274
2.33.G.DBL,13695783.5758,2996679.3274
2.33.H.LBL,13695756.8022,2996679.3274
2.33.I.LBL,13695729.3239,2996679.3274
2.33.J.YEL,13695701.8456,2996679.3274
2.33.K.YEL,13695674.3674,2996679.3274
2.33.L.YEL,13695650.2549,2996679.3274
2.34.A.WHT,13695941.0089,2996699.3273
2.34.B.WHT,13695920.2629,2996699.3273
2.34.C.WHT,13695892.7846,2996699.3273
2.34.D.WHT,13695865.3063,2996699.3273
2.34.E.WHT,13695837.8277,2996699.3273
2.34.F.RED,13695810.3494,2996699.3273
2.34.G.BRO,13695783.5758,2996699.3273
2.34.H.LBL,13695756.8022,2996699.3273
2.34.I.LBL,13695729.3239,2996699.3273
2.34.J.YEL,13695701.8456,2996699.3273
2.34.K.YEL,13695674.3674,2996699.3273
2.34.L.YEL,13695650.2549,2996699.3273
2.35.A.WHT,13695941.0089,2996719.3273
2.35.B.WHT,13695920.2629,2996719.3273
2.35.C.WHT,13695892.7846,2996719.3273
2.35.D.WHT,13695865.3063,2996719.3273
2.35.E.WHT,13695837.8277,2996719.3273
2.35.F.WHT,13695810.3494,2996719.3273
2.35.G.PRP,13695783.5758,2996719.3273
2.35.H.LBL,13695756.8022,2996719.3273
2.35.I.LBL,13695729.3239,2996719.3273
2.35.J.YEL,13695701.8456,2996719.3273
2.35.K.YEL,13695674.3674,2996719.3273
2.35.L.YEL,13695650.2549,2996719.3273
2.36.D1.LBL,13695848.4756,2996745.9906
2.36.E1.LGR,13695827.7293,2996745.9906
2.36.F1.LBL,13695806.9832,2996745.9906
2.36.G.PRP,13695783.5758,2996745.9906
2.36.H.LBL,13695756.8022,2996745.9906
2.36.I.LBL,13695729.3239,2996745.9906
2.36.J.LBL,13695701.8456,2996745.9906
2.36.K.LBL,13695674.3674,2996745.9906
2.36.L.LBL,13695650.2549,2996745.9906
2.37.D1.YEL,13695848.4756,2996765.9906
2.37.E1.LGR,13695827.7293,2996765.9906
2.37.F1.LBL,13695806.9832,2996765.9906
2.37.G.DBL,13695783.5758,2996765.9906
2.37.H.LBL,13695756.8022,2996765.9906
2.37.I.LBL,13695729.3239,2996765.9906
2.37.J.LBL,13695701.8456,2996765.9906
2.37.K.LBL,13695674.3674,2996765.9906
2.37.L.LBL,13695650.2549,2996765.9906
2.38.D1.YEL,13695848.4756,2996785.9905
2.38.E1.LGR,13695827.7293,2996785.9905
2.38.F1.LBL,13695806.9832,2996785.9905
2.38.G.DBL,13695783.5758,2996785.9905
2.38.H.YEL,13695756.8022,2996785.9905
2.38.I.LBL,13695729.3239,2996785.9905
2.38.J.LBL,13695701.8456,2996785.9905
2.38.K.LBL,13695674.3674,2996785.9905
2.38.L.LBL,13695650.2549,2996785.9905
2.39.A.RED,13695941.0089,2996805.9905
2.39.B.RED,13695920.2629,2996805.9905
2.39.C.RED,13695892.7846,2996805.9905
2.39.D.RED,13695865.3063,2996805.9905
2.39.E.RED,13695837.8277,2996805.9905
2.39.F.RED,13695810.3494,2996805.9905
2.39.G.BRO,13695783.5758,2996805.9905
2.39.H.YEL,13695756.8022,2996805.9905
2.39.I.LBL,13695729.3239,2996805.9905
2.39.J.LBL,13695701.8456,2996805.9905
2.39.K.LBL,13695674.3674,2996805.9905
2.39.L.LBL,13695650.2549,2996805.9905
2.40.A.RED,13695941.0089,2996825.9905
2.40.B.RED,13695920.2629,2996825.9905
2.40.C.RED,13695892.7846,2996825.9905
2.40.D.RED,13695865.3063,2996825.9905
2.40.E.RED,13695837.8277,2996825.9905
2.40.F.RED,13695810.3494,2996825.9905
2.40.G.BRO,13695783.5758,2996825.9905
2.40.H.YEL,13695756.8022,2996825.9905
2.40.I.LBL,13695729.3239,2996825.9905
2.40.J.LBL,13695701.8456,2996825.9905
2.40.K.LBL,13695674.3674,2996825.9905
2.40.L.LBL,13695650.2549,2996825.9905
2.41.A.YEL,13695941.0089,2996845.9907
2.41.B.YEL,13695920.2629,2996845.9907
2.41.C.YEL,13695892.7846,2996845.9907
2.41.D.YEL,13695865.3063,2996845.9907
2.41.E.LBL,13695837.8277,2996845.9907
2.41.F.YEL,13695810.3494,2996845.9907
2.41.G.DBL,13695783.5758,2996845.9907
2.41.H.YEL,13695756.8022,2996845.9907
2.41.I.LBL,13695729.3239,2996845.9907
2.41.J.LBL,13695701.8456,2996845.9907
2.41.K.LBL,13695674.3674,2996845.9907
2.41.L.LBL,13695650.2549,2996845.9907
2.42.A.YEL,13695941.0089,2996865.9907
2.42.B.YEL,13695920.2629,2996865.9907
2.42.C.YEL,13695892.7846,2996865.9907
2.42.D.YEL,13695865.3063,2996865.9907
2.42.E.YEL,13695837.8277,2996865.9907
2.42.F.LBL,13695810.3494,2996865.9907
2.42.G.DBL,13695783.5758,2996865.9907
2.42.H.YEL,13695756.8022,2996865.9907
2.42.I.LBL,13695729.3239,2996865.9907
2.42.J.LBL,13695701.8456,2996865.9907
2.42.K.LBL,13695674.3674,2996865.9907
2.42.L.LBL,13695650.2549,2996865.9907
2.43.A.YEL,13695941.0089,2996885.9907
2.43.B.YEL,13695920.2629,2996885.9907
2.43.C.YEL,13695892.7846,2996885.9907
2.43.D.LBL,13695865.3063,2996885.9907
2.43.E.LBL,13695837.8277,2996885.9907
2.43.F.YEL,13695810.3494,2996885.9907
2.43.G.DBL,13695783.5758,2996885.9907
2.43.H.YEL,13695756.8022,2996885.9907
2.43.I.YEL,13695729.3239,2996885.9907
2.43.J.LBL,13695701.8456,2996885.9907
2.43.K.LBL,13695674.3674,2996885.9907
2.43.L.LBL,13695650.2549,2996885.9907
2.44.A.YEL,13695941.0089,2996905.9906
2.44.B.YEL,13695920.2629,2996905.9906
2.44.C.YEL,13695892.7846,2996905.9906
2.44.D.LBL,13695865.3063,2996905.9906
2.44.E.YEL,13695837.8277,2996905.9906
2.44.F.LBL,13695810.3494,2996905.9906
2.44.G.DBL,13695783.5758,2996905.9906
2.44.H.YEL,13695756.8022,2996905.9906
2.44.I.YEL,13695729.3239,2996905.9906
2.44.J.LBL,13695701.8456,2996905.9906
2.44.K.LBL,13695674.3674,2996905.9906
2.44.L.LBL,13695650.2549,2996905.9906
2.45.A.YEL,13695941.0089,2996925.9906
2.45.B.YEL,13695920.2629,2996925.9906
2.45.C.YEL,13695892.7846,2996925.9906
2.45.D.LBL,13695865.3063,2996925.9906
2.45.E.LBL,13695837.8277,2996925.9906
2.45.F.LBL,13695810.3494,2996925.9906
2.45.G.DBL,13695783.5758,2996925.9906
2.45.H.YEL,13695756.8022,2996925.9906
2.45.I.LBL,13695729.3239,2996925.9906
2.45.J.LBL,13695701.8456,2996925.9906
2.45.K.LBL,13695674.3674,2996925.9906
2.45.L.YEL,13695650.2549,2996925.9906
2.46.A.YEL,13695941.0089,2996945.9905
2.46.B.YEL,13695920.2629,2996945.9905
2.46.C.YEL,13695892.7846,2996945.9905
2.46.D.LBL,13695865.3063,2996945.9905
2.46.E.LBL,13695837.8277,2996945.9905
2.46.F.LBL,13695810.3494,2996945.9905
2.46.G.DBL,13695783.5758,2996945.9905
2.46.H.LBL,13695756.8022,2996945.9905
2.46.I.LBL,13695729.3239,2996945.9905
2.46.J.LBL,13695701.8456,2996945.9905
2.46.K.LBL,13695674.3674,2996945.9905
2.46.L.YEL,13695650.2549,2996945.9905
2.47.A.YEL,13695941.0089,2996965.9905
2.47.B.YEL,13695920.2629,2996965.9905
2.47.C.LBL,13695892.7846,2996965.9905
2.47.D.LBL,13695865.3063,2996965.9905
2.47.E.LBL,13695837.8277,2996965.9905
2.47.F.LBL,13695810.3494,2996965.9905
2.47.G.DBL,13695783.5758,2996965.9905
2.47.H.LBL,13695756.8022,2996965.9905
2.47.I.LBL,13695729.3239,2996965.9905
2.47.J.LBL,13695701.8456,2996965.9905
2.47.K.LBL,13695674.3674,2996965.9905
2.47.L.LBL,13695650.2549,2996965.9905
2.48.A.YEL,13695941.0089,2996985.9905
2.48.B.YEL,13695920.2629,2996985.9905
2.48.C.LBL,13695892.7846,2996985.9905
2.48.D.LBL,13695865.3063,2996985.9905
2.48.E.LBL,13695837.8277,2996985.9905
2.48.F.LBL,13695810.3494,2996985.9905
2.48.G.DBL,13695783.5758,2996985.9905
2.48.H.LBL,13695756.8022,2996985.9905
2.48.I.YEL,13695729.3239,2996985.9905
2.48.J.LBL,13695701.8456,2996985.9905
2.48.K.LBL,13695674.3674,2996985.9905
2.48.L.LBL,13695650.2549,2996985.9905
2.49.A.YEL,13695941.0089,2997005.9907
2.49.B.YEL,13695920.2629,2997005.9907
2.49.C.YEL,13695892.7846,2997005.9907
2.49.D.YEL,13695865.3063,2997005.9907
2.49.E.LBL,13695837.8277,2997005.9907
2.49.F.LBL,13695810.3494,2997005.9907
2.49.G.DBL,13695783.5758,2997005.9907
2.49.H.LBL,13695756.8022,2997005.9907
2.49.I.LBL,13695729.3239,2997005.9907
2.49.J.LBL,13695701.8456,2997005.9907
2.49.K.LBL,13695674.3674,2997005.9907
2.49.L.LBL,13695650.2549,2997005.9907
2.50.A.YEL,13695941.0089,2997025.9907
2.50.B.YEL,13695920.2629,2997025.9907
2.50.C.YEL,13695892.7846,2997025.9907
2.50.D.YEL,13695865.3063,2997025.9907
2.50.E.LBL,13695837.8277,2997025.9907
2.50.F.LBL,13695810.3494,2997025.9907
2.50.G.DBL,13695783.5758,2997025.9907
2.50.H.LBL,13695756.8022,2997025.9907
2.50.I.LBL,13695729.3239,2997025.9907
2.50.J.LBL,13695701.8456,2997025.9907
2.50.K.LBL,13695674.3674,2997025.9907
2.50.L.YEL,13695650.2549,2997025.9907
2.51.A.YEL,13695941.0089,2997045.9907
2.51.B.YEL,13695920.2629,2997045.9907
2.51.C.YEL,13695892.7846,2997045.9907
2.51.D.YEL,13695865.3063,2997045.9907
2.51.E.LBL,13695837.8277,2997045.9907
2.51.F.LBL,13695810.3494,2997045.9907
2.51.G.DBL,13695783.5758,2997045.9907
2.51.H.LBL,13695756.8022,2997045.9907
2.51.I.LBL,13695729.3239,2997045.9907
2.51.J.LBL,13695701.8456,2997045.9907
2.51.K.YEL,13695674.3674,2997045.9907
2.51.L.YEL,13695650.2549,2997045.9907
2.52.A.YEL,13695941.0089,2997065.9906
2.52.B.YEL,13695920.2629,2997065.9906
2.52.C.LBL,13695892.7846,2997065.9906
2.52.D.LBL,13695865.3063,2997065.9906
2.52.E.LBL,13695837.8277,2997065.9906
2.52.F.LBL,13695810.3494,2997065.9906
2.52.G.DBL,13695783.5758,2997065.9906
2.52.H.LBL,13695756.8022,2997065.9906
2.52.I.LBL,13695729.3239,2997065.9906
2.52.J.LBL,13695701.8456,2997065.9906
2.52.K.YEL,13695674.3674,2997065.9906
2.52.L.YEL,13695650.2549,2997065.9906
2.53.A.YEL,13695941.0089,2997085.9906
2.53.B.YEL,13695920.2629,2997085.9906
2.53.C.YEL,13695892.7846,2997085.9906
2.53.D.LBL,13695865.3063,2997085.9906
2.53.E.LBL,13695837.8277,2997085.9906
2.53.F.LBL,13695810.3494,2997085.9906
2.53.G.DBL,13695783.5758,2997085.9906
2.53.H.LBL,13695756.8022,2997085.9906
2.53.I.LBL,13695729.3239,2997085.9906
2.53.J.LBL,13695701.8456,2997085.9906
2.53.K.YEL,13695674.3674,2997085.9906
2.53.L.LBL,13695650.2549,2997085.9906
2.54.A.YEL,13695941.0089,2997105.9905
2.54.B.YEL,13695920.2629,2997105.9905
2.54.C.LBL,13695892.7846,2997105.9905
2.54.D.LBL,13695865.3063,2997105.9905
2.54.E.LBL,13695837.8277,2997105.9905
2.54.F.LBL,13695810.3494,2997105.9905
2.54.G.DBL,13695783.5758,2997105.9905
2.54.H.LBL,13695756.8022,2997105.9905
2.54.I.LBL,13695729.3239,2997105.9905
2.54.J.LBL,13695701.8456,2997105.9905
2.54.K.LBL,13695674.3674,2997105.9905
2.54.L.LBL,13695650.2549,2997105.9905
2.55.A.LBL,13695941.0089,2997125.9905
2.55.B.LBL,13695920.2629,2997125.9905
2.55.C.LBL,13695892.7846,2997125.9905
2.55.D.LBL,13695865.3063,2997125.9905
2.55.E.LBL,13695837.8277,2997125.9905
2.55.F.LBL,13695810.3494,2997125.9905
2.55.G.PNK,13695783.5758,2997125.9905
2.55.H.ORA,13695756.8022,2997125.9905
2.55.I.ORA,13695729.3239,2997125.9905
2.55.J.LBL,13695701.8456,2997125.9905
2.55.K.ORA,13695674.3674,2997125.9905
2.55.L.LBL,13695650.2549,2997125.9905
2.56.A.LBL,13695941.0089,2997145.9905
2.56.B.LBL,13695920.2629,2997145.9905
2.56.C.LBL,13695892.7846,2997145.9905
2.56.D.LBL,13695865.3063,2997145.9905
2.56.E.LBL,13695837.8277,2997145.9905
2.56.F.LBL,13695810.3494,2997145.9905
2.56.G.PNK,13695783.5758,2997145.9905
2.56.H.ORA,13695756.8022,2997145.9905
2.56.I.ORA,13695729.3239,2997145.9905
2.56.J.LBL,13695701.8456,2997145.9905
2.56.K.LBL,13695674.3674,2997145.9905
2.56.L.LBL,13695650.2549,2997145.9905
2.57.A.LBL,13695941.0089,2997165.9908
2.57.B.LBL,13695920.2629,2997165.9908
2.57.C.LBL,13695892.7846,2997165.9908
2.57.D.LBL,13695865.3063,2997165.9908
2.57.E.LBL,13695837.8277,2997165.9908
2.57.F.LBL,13695810.3494,2997165.9908
2.57.G.PNK,13695783.5758,2997165.9908
2.57.H.ORA,13695756.8022,2997165.9908
2.57.I.ORA,13695729.3239,2997165.9908
2.57.J.ORA,13695701.8456,2997165.9908
2.57.K.LBL,13695674.3674,2997165.9908
2.57.L.LBL,13695650.2549,2997165.9908
2.58.A.LBL,13695941.0089,2997185.9907
2.58.B.LBL,13695920.2629,2997185.9907
2.58.C.LBL,13695892.7846,2997185.9907
2.58.D.LBL,13695865.3063,2997185.9907
2.58.E.LBL,13695837.8277,2997185.9907
2.58.F.LBL,13695810.3494,2997185.9907
2.58.G.PNK,13695783.5758,2997185.9907
2.58.H.ORA,13695756.8022,2997185.9907
2.58.I.ORA,13695729.3239,2997185.9907
2.58.J.LBL,13695701.8456,2997185.9907
2.58.K.LBL,13695674.3674,2997185.9907
2.58.L.LBL,13695650.2549,2997185.9907
2.59.A.LBL,13695941.0089,2997205.9907
2.59.B.LBL,13695920.2629,2997205.9907
2.59.C.LBL,13695892.7846,2997205.9907
2.59.D.LBL,13695865.3063,2997205.9907
2.59.E.LBL,13695837.8277,2997205.9907
2.59.F.LBL,13695810.3494,2997205.9907
2.59.G.PNK,13695783.5758,2997205.9907
2.59.H.LBL,13695756.8022,2997205.9907
2.59.I.ORA,13695729.3239,2997205.9907
2.59.J.LBL,13695701.8456,2997205.9907
2.59.K.LBL,13695674.3674,2997205.9907
2.59.L.LBL,13695650.2549,2997205.9907
2.60.A.LBL,13695941.0089,2997225.9906
2.60.B.LBL,13695920.2629,2997225.9906
2.60.C.LBL,13695892.7846,2997225.9906
2.60.D.LBL,13695865.3063,2997225.9906
2.60.E.LBL,13695837.8277,2997225.9906
2.60.F.LBL,13695810.3494,2997225.9906
2.60.G.PNK,13695783.5758,2997225.9906
2.60.H.LBL,13695756.8022,2997225.9906
2.60.I.LBL,13695729.3239,2997225.9906
2.60.J.LBL,13695701.8456,2997225.9906
2.60.K.LBL,13695674.3674,2997225.9906
2.60.L.LBL,13695650.2549,2997225.9906
2.61.A.LBL,13695941.0089,2997245.9906
2.61.B.LBL,13695920.2629,2997245.9906
2.61.C.LBL,13695892.7846,2997245.9906
2.61.D.LBL,13695865.3063,2997245.9906
2.61.E.LBL,13695837.8277,2997245.9906
2.61.F.LBL,13695810.3494,2997245.9906
2.61.G.PNK,13695783.5758,2997245.9906
2.61.H.LBL,13695756.8022,2997245.9906
2.61.I.LBL,13695729.3239,2997245.9906
2.61.J.LBL,13695701.8456,2997245.9906
2.61.K.LBL,13695674.3674,2997245.9906
2.61.L.LBL,13695650.2549,2997245.9906
2.62.A.LBL,13695941.0089,2997265.9906
2.62.B.LBL,13695920.2629,2997265.9906
2.62.C.LBL,13695892.7846,2997265.9906
2.62.D.LBL,13695865.3063,2997265.9906
2.62.E.LBL,13695837.8277,2997265.9906
2.62.F.LBL,13695810.3494,2997265.9906
2.62.G.PNK,13695783.5758,2997265.9906
2.62.H.LBL,13695756.8022,2997265.9906
2.62.I.LBL,13695729.3239,2997265.9906
2.62.J.LBL,13695701.8456,2997265.9906
2.62.K.LBL,13695674.3674,2997265.9906
2.62.L.LBL,13695650.2549,2997265.9906
2.63.A.LBL,13695941.0089,2997285.9905
2.63.B.LBL,13695920.2629,2997285.9905
2.63.C.LBL,13695892.7846,2997285.9905
2.63.D.LBL,13695865.3063,2997285.9905
2.63.E.LBL,13695837.8277,2997285.9905
2.63.F.LBL,13695810.3494,2997285.9905
2.63.G.DBL,13695783.5758,2997285.9905
2.63.H.LBL,13695756.8022,2997285.9905
2.63.I.LBL,13695729.3239,2997285.9905
2.63.J.LBL,13695701.8456,2997285.9905
2.63.K.LBL,13695674.3674,2997285.9905
2.63.L.LBL,13695650.2549,2997285.9905
2.64.A.LBL,13695941.0089,2997305.9905
2.64.B.LBL,13695920.2629,2997305.9905
2.64.C.LBL,13695892.7846,2997305.9905
2.64.D.LBL,13695865.3063,2997305.9905
2.64.E.LBL,13695837.8277,2997305.9905
2.64.F.LBL,13695810.3494,2997305.9905
2.64.G.DBL,13695783.5758,2997305.9905
2.64.H.LBL,13695756.8022,2997305.9905
2.64.I.LBL,13695729.3239,2997305.9905
2.64.J.LBL,13695701.8456,2997305.9905
2.64.K.LBL,13695674.3674,2997305.9905
2.64.L.LBL,13695650.2549,2997305.9905
2.65.A.LBL,13695941.0089,2997325.9904
2.65.B.LBL,13695920.2629,2997325.9904
2.65.C.LBL,13695892.7846,2997325.9904
2.65.D.LBL,13695865.3063,2997325.9904
2.65.E.LBL,13695837.8277,2997325.9904
2.65.F.LBL,13695810.3494,2997325.9904
2.65.G.DBL,13695783.5758,2997325.9904
2.65.H.LBL,13695756.8022,2997325.9904
2.65.I.LBL,13695729.3239,2997325.9904
2.65.J.LBL,13695701.8456,2997325.9904
2.65.K.LBL,13695674.3674,2997325.9904
2.65.L.LBL,13695650.2549,2997325.9904
2.66.A.LBL,13695941.0089,2997345.9907
2.66.B.LBL,13695920.2629,2997345.9907
2.66.C.LBL,13695892.7846,2997345.9907
2.66.D.LBL,13695865.3063,2997345.9907
2.66.E.LBL,13695837.8277,2997345.9907
2.66.F.LBL,13695810.3494,2997345.9907
2.66.G.DBL,13695783.5758,2997345.9907
2.66.H.LBL,13695756.8022,2997345.9907
2.66.I.LBL,13695729.3239,2997345.9907
2.66.J.LBL,13695701.8456,2997345.9907
2.66.K.LBL,13695674.3674,2997345.9907
2.66.L.LBL,13695650.2549,2997345.9907
2.67.A.LBL,13695941.0089,2997365.9907
2.67.B.LBL,13695920.2629,2997365.9907
2.67.C.LBL,13695892.7846,2997365.9907
2.67.D.LBL,13695865.3063,2997365.9907
2.67.E.LBL,13695837.8277,2997365.9907
2.67.F.LBL,13695810.3494,2997365.9907
2.67.G.DBL,13695783.5758,2997365.9907
2.67.H.LBL,13695756.8022,2997365.9907
2.67.I.LBL,13695729.3239,2997365.9907
2.67.J.LBL,13695701.8456,2997365.9907
2.67.K.LBL,13695674.3674,2997365.9907
2.67.L.LBL,13695650.2549,2997365.9907
2.68.A.LBL,13695941.0089,2997385.9906
2.68.B.LBL,13695920.2629,2997385.9906
2.68.C.LBL,13695892.7846,2997385.9906
2.68.D.LBL,13695865.3063,2997385.9906
2.68.E.LBL,13695837.8277,2997385.9906
2.68.F.LBL,13695810.3494,2997385.9906
2.68.G.PNK,13695783.5758,2997385.9906
2.68.H.LBL,13695756.8022,2997385.9906
2.68.I.LBL,13695729.3239,2997385.9906
2.68.J.LBL,13695701.8456,2997385.9906
2.68.K.LBL,13695674.3674,2997385.9906
2.68.L.LBL,13695650.2549,2997385.9906
2.69.A.LBL,13695941.0089,2997405.9906
2.69.B.LBL,13695920.2629,2997405.9906
2.69.C.LBL,13695892.7846,2997405.9906
2.69.D.LBL,13695865.3063,2997405.9906
2.69.E.LBL,13695837.8277,2997405.9906
2.69.F.LBL,13695810.3494,2997405.9906
2.69.G.DBL,13695783.5758,2997405.9906
2.69.H.LBL,13695756.8022,2997405.9906
2.69.I.LBL,13695729.3239,2997405.9906
2.69.J.LBL,13695701.8456,2997405.9906
2.69.K.LBL,13695674.3674,2997405.9906
2.69.L.LBL,13695650.2549,2997405.9906
2.70.A.LBL,13695941.0089,2997425.9906
2.70.B.LBL,13695920.2629,2997425.9906
2.70.C.LBL,13695892.7846,2997425.9906
2.70.D.LBL,13695865.3063,2997425.9906
2.70.E.LBL,13695837.8277,2997425.9906
2.70.F.LBL,13695810.3494,2997425.9906
2.70.G.PNK,13695783.5758,2997425.9906
2.70.H.LBL,13695756.8022,2997425.9906
2.70.I.LBL,13695729.3239,2997425.9906
2.70.J.LBL,13695701.8456,2997425.9906
2.70.K.LBL,13695674.3674,2997425.9906
2.70.L.LBL,13695650.2549,2997425.9906
2.71.A.LBL,13695941.0089,2997445.9905
2.71.B.LBL,13695920.2629,2997445.9905
2.71.C.LBL,13695892.7846,2997445.9905
2.71.D.LBL,13695865.3063,2997445.9905
2.71.E.LBL,13695837.8277,2997445.9905
2.71.F.LBL,13695810.3494,2997445.9905
2.71.G.DBL,13695783.5758,2997445.9905
2.71.H.LBL,13695756.8022,2997445.9905
2.71.I.LBL,13695729.3239,2997445.9905
2.71.J.LBL,13695701.8456,2997445.9905
2.71.K.LBL,13695674.3674,2997445.9905
2.71.L.LBL,13695650.2549,2997445.9905
2.72.A.LBL,13695941.0089,2997465.9905
2.72.B.LGR,13695920.2629,2997465.9905
2.72.C.LBL,13695892.7846,2997465.9905
2.72.D.LBL,13695865.3063,2997465.9905
2.72.E.LBL,13695837.8277,2997465.9905
2.72.F.LBL,13695810.3494,2997465.9905
2.72.G.DBL,13695783.5758,2997465.9905
2.72.H.LBL,13695756.8022,2997465.9905
2.72.I.LBL,13695729.3239,2997465.9905
2.72.J.LBL,13695701.8456,2997465.9905
2.72.K.LBL,13695674.3674,2997465.9905
2.72.L.LBL,13695650.2549,2997465.9905
2.73.A.LBL,13695941.0089,2997485.9904
2.73.B.LGR,13695920.2629,2997485.9904
2.73.C.LBL,13695892.7846,2997485.9904
2.73.D.LBL,13695865.3063,2997485.9904
2.73.E.LBL,13695837.8277,2997485.9904
2.73.F.LBL,13695810.3494,2997485.9904
2.73.G.PRP,13695783.5758,2997485.9904
2.73.H.LBL,13695756.8022,2997485.9904
2.73.I.LBL,13695729.3239,2997485.9904
2.73.J.LBL,13695701.8456,2997485.9904
2.73.K.LBL,13695674.3674,2997485.9904
2.73.L.LBL,13695650.2549,2997485.9904
