Pilecode,N,E
3.33.E.LBL,13688930.3799,2999137.3274
3.33.F.LBL,13688902.9012,2999137.3274
3.33.G.DBL,13688876.1277,2999137.3274
3.33.H.LBL,13688849.3541,2999137.3274
3.33.I.LBL,13688821.8758,2999137.3274
3.33.J.LBL,13688794.3975,2999137.3274
3.33.K.BLK,13688766.9192,2999137.3274
3.33.L.LBL,13688742.8071,2999137.3274
3.34.A.LBL,13689033.5608,2999157.3277
3.34.B.LBL,13689012.8147,2999157.3277
3.34.C.LBL,13688985.3364,2999157.3277
3.34.D.LBL,13688957.8581,2999157.3277
3.34.E.LBL,13688930.3799,2999157.3277
3.34.F.LBL,13688902.9012,2999157.3277
3.34.G.DBL,13688876.1277,2999157.3277
3.34.H.LBL,13688849.3541,2999157.3277
3.34.I.LBL,13688821.8758,2999157.3277
3.34.J.LBL,13688794.3975,2999157.3277
3.34.K.LGR,13688766.9192,2999157.3277
3.34.L.LBL,13688742.8071,2999157.3277
3.35.A.LBL,13689033.5608,2999177.3276
3.35.B.LBL,13689012.8147,2999177.3276
3.35.C.LBL,13688985.3364,2999177.3276
3.35.D.LBL,13688957.8581,2999177.3276
3.35.E.LBL,13688930.3799,2999177.3276
3.35.F.LBL,13688902.9012,2999177.3276
3.35.G.DBL,13688876.1277,2999177.3276
3.35.H.LBL,13688849.3541,2999177.3276
3.35.I.LBL,13688821.8758,2999177.3276
3.35.J.LBL,13688794.3975,2999177.3276
3.35.K.LGR,13688766.9192,2999177.3276
3.35.L.YEL,13688742.8071,2999177.3276
3.36.A.LBL,13689033.5608,2999197.3276
3.36.B.LBL,13689012.8147,2999197.3276
3.36.C.LBL,13688985.3364,2999197.3276
3.36.D.LBL,13688957.8581,2999197.3276
3.36.E.LBL,13688930.3799,2999197.3276
3.36.F.LBL,13688902.9012,2999197.3276
3.36.G.DBL,13688876.1277,2999197.3276
3.36.H.LBL,13688849.3541,2999197.3276
3.36.I.LBL,13688821.8758,2999197.3276
3.36.J.YEL,13688794.3975,2999197.3276
3.36.K.LGR,13688766.9192,2999197.3276
3.36.L.YEL,13688742.8071,2999197.3276
3.37.A.LBL,13689033.5608,2999217.3275
3.37.B.LBL,13689012.8147,2999217.3275
3.37.C.LBL,13688985.3364,2999217.3275
3.37.D.LBL,13688957.8581,2999217.3275
3.37.E.LBL,13688930.3799,2999217.3275
3.37.F.LBL,13688902.9012,2999217.3275
3.37.G.DBL,13688876.1277,2999217.3275
3.37.H.LBL,13688849.3541,2999217.3275
3.37.I.LBL,13688821.8758,2999217.3275
3.37.J.YEL,13688794.3975,2999217.3275
3.37.K.LGR,13688766.9192,2999217.3275
3.37.L.YEL,13688742.8071,2999217.3275
3.38.A.LBL,13689033.5608,2999237.3275
3.38.B.LBL,13689012.8147,2999237.3275
3.38.C.LBL,13688985.3364,2999237.3275
3.38.D.LBL,13688957.8581,2999237.3275
3.38.E.LBL,13688930.3799,2999237.3275
3.38.F.LBL,13688902.9012,2999237.3275
3.38.G.DBL,13688876.1277,2999237.3275
3.38.H.LBL,13688849.3541,2999237.3275
3.38.I.LBL,13688821.8758,2999237.3275
3.38.J.LBL,13688794.3975,2999237.3275
3.38.K.LGR,13688766.9192,2999237.3275
3.38.L.YEL,13688742.8071,2999237.3275
3.39.A.WHT,13689033.5608,2999257.3275
3.39.B.WHT,13689012.8147,2999257.3275
3.39.C.WHT,13688985.3364,2999257.3275
3.39.D.WHT,13688957.8581,2999257.3275
3.39.E.RED,13688930.3799,2999257.3275
3.39.F.RED,13688902.9012,2999257.3275
3.39.G.BRO,13688876.1277,2999257.3275
3.39.H.RED,13688849.3541,2999257.3275
3.39.I.RED,13688821.8758,2999257.3275
3.39.J.RED,13688794.3975,2999257.3275
3.39.K.RED,13688766.9192,2999257.3275
3.39.L.RED,13688742.8071,2999257.3275
3.40.A.WHT,13689033.5608,2999277.3274
3.40.B.WHT,13689012.8147,2999277.3274
3.40.C.WHT,13688985.3364,2999277.3274
3.40.D.WHT,13688957.8581,2999277.3274
3.40.E.WHT,13688930.3799,2999277.3274
3.40.F.WHT,13688902.9012,2999277.3274
3.40.G.PRP,13688876.1277,2999277.3274
3.40.H.RED,13688849.3541,2999277.3274
3.40.I.RED,13688821.8758,2999277.3274
3.40.J.RED,13688794.3975,2999277.3274
3.40.K.RED,13688766.9192,2999277.3274
3.40.L.RED,13688742.8071,2999277.3274
3.50.D1.WHT,13688941.0275,2999477.3273
3.50.E1.WHT,13688920.2815,2999477.3273
3.50.F1.RED,13688899.5354,2999477.3273
3.50.G.PRP,13688876.1277,2999477.3273
3.50.H.RED,13688849.3541,2999477.3273
3.50.I.RED,13688821.8758,2999477.3273
3.50.J.WHT,13688794.3975,2999477.3273
3.50.K.WHT,13688766.9192,2999477.3273
3.50.L.WHT,13688742.8071,2999477.3273
3.51.D1.RED,13688941.0275,2999497.3276
3.51.E1.RED,13688920.2815,2999497.3276
3.51.F1.RED,13688899.5354,2999497.3276
3.51.G.BRO,13688876.1277,2999497.3276
3.51.H.RED,13688849.3541,2999497.3276
3.51.I.RED,13688821.8758,2999497.3276
3.51.J.RED,13688794.3975,2999497.3276
3.51.K.WHT,13688766.9192,2999497.3276
3.51.L.WHT,13688742.8071,2999497.3276
3.52.D1.YEL,13688941.0275,2999517.3276
3.52.E1.LGR,13688920.2815,2999517.3276
3.52.F1.YEL,13688899.5354,2999517.3276
3.52.G.DBL,13688876.1277,2999517.3276
3.52.H.YEL,13688849.3541,2999517.3276
3.52.I.YEL,13688821.8758,2999517.3276
3.52.J.LBL,13688794.3975,2999517.3276
3.52.K.LBL,13688766.9192,2999517.3276
3.52.L.LBL,13688742.8071,2999517.3276
3.53.A.RED,13689033.5608,2999537.3276
3.53.B.WHT,13689012.8147,2999537.3276
3.53.C.WHT,13688985.3364,2999537.3276
3.53.D.RED,13688957.8581,2999537.3276
3.53.E.RED,13688930.3799,2999537.3276
3.53.F.RED,13688902.9012,2999537.3276
3.53.G.BRO,13688876.1277,2999537.3276
3.53.H.YEL,13688849.3541,2999537.3276
3.53.I.LBL,13688821.8758,2999537.3276
3.53.J.YEL,13688794.3975,2999537.3276
3.53.K.LBL,13688766.9192,2999537.3276
3.53.L.LBL,13688742.8071,2999537.3276
3.54.A.RED,13689033.5608,2999557.3275
3.54.B.WHT,13689012.8147,2999557.3275
3.54.C.WHT,13688985.3364,2999557.3275
3.54.D.RED,13688957.8581,2999557.3275
3.54.E.RED,13688930.3799,2999557.3275
3.54.F.RED,13688902.9012,2999557.3275
3.54.G.BRO,13688876.1277,2999557.3275
3.54.H.YEL,13688849.3541,2999557.3275
3.54.I.YEL,13688821.8758,2999557.3275
3.54.J.YEL,13688794.3975,2999557.3275
3.54.K.LBL,13688766.9192,2999557.3275
3.54.L.LBL,13688742.8071,2999557.3275
3.55.A.LBL,13689033.5608,2999577.3275
3.55.B.LGR,13689012.8147,2999577.3275
3.55.C.LBL,13688985.3364,2999577.3275
3.55.D.YEL,13688957.8581,2999577.3275
3.55.E.YEL,13688930.3799,2999577.3275
3.55.F.YEL,13688902.9012,2999577.3275
3.55.G.DBL,13688876.1277,2999577.3275
3.55.H.YEL,13688849.3541,2999577.3275
3.55.I.YEL,13688821.8758,2999577.3275
3.55.J.YEL,13688794.3975,2999577.3275
3.55.K.LBL,13688766.9192,2999577.3275
3.55.L.LBL,13688742.8071,2999577.3275
3.56.A.LBL,13689033.5608,2999597.3274
3.56.B.LGR,13689012.8147,2999597.3274
3.56.C.LBL,13688985.3364,2999597.3274
3.56.D.YEL,13688957.8581,2999597.3274
3.56.E.YEL,13688930.3799,2999597.3274
3.56.F.YEL,13688902.9012,2999597.3274
3.56.G.DBL,13688876.1277,2999597.3274
3.56.H.YEL,13688849.3541,2999597.3274
3.56.I.YEL,13688821.8758,2999597.3274
3.56.J.LBL,13688794.3975,2999597.3274
3.56.K.LBL,13688766.9192,2999597.3274
3.56.L.LBL,13688742.8071,2999597.3274
3.57.A.LBL,13689033.5608,2999617.3274
3.57.B.BLK,13689012.8147,2999617.3274
3.57.C.ORA,13688985.3364,2999617.3274
3.57.D.LBL,13688957.8581,2999617.3274
3.57.E.LBL,13688930.3799,2999617.3274
3.57.F.LBL,13688902.9012,2999617.3274
3.57.G.DBL,13688876.1277,2999617.3274
3.57.H.LBL,13688849.3541,2999617.3274
3.57.I.LBL,13688821.8758,2999617.3274
3.57.J.LBL,13688794.3975,2999617.3274
3.57.K.LBL,13688766.9192,2999617.3274
3.57.L.ORA,13688742.8071,2999617.3274
3.58.A.LBL,13689033.5608,2999637.3274
3.58.B.BLK,13689012.8147,2999637.3274
3.58.C.LBL,13688985.3364,2999637.3274
3.58.D.LBL,13688957.8581,2999637.3274
3.58.E.LBL,13688930.3799,2999637.3274
3.58.F.LBL,13688902.9012,2999637.3274
3.58.G.DBL,13688876.1277,2999637.3274
3.58.H.LBL,13688849.3541,2999637.3274
3.58.I.LBL,13688821.8758,2999637.3274
3.58.J.LBL,13688794.3975,2999637.3274
3.58.K.LBL,13688766.9192,2999637.3274
3.58.L.LBL,13688742.8071,2999637.3274
3.59.A.LBL,13689033.5608,2999657.3276
3.59.B.BLK,13689012.8147,2999657.3276
3.59.C.LBL,13688985.3364,2999657.3276
3.59.D.LBL,13688957.8581,2999657.3276
3.59.E.LBL,13688930.3799,2999657.3276
3.59.F.LBL,13688902.9012,2999657.3276
3.59.G.PNK,13688876.1277,2999657.3276
3.59.H.LBL,13688849.3541,2999657.3276
3.59.I.LBL,13688821.8758,2999657.3276
3.59.J.LBL,13688794.3975,2999657.3276
3.59.K.LBL,13688766.9192,2999657.3276
3.59.L.LBL,13688742.8071,2999657.3276
3.60.A.LBL,13689033.5608,2999677.3276
3.60.B.BLK,13689012.8147,2999677.3276
3.60.C.LBL,13688985.3364,2999677.3276
3.60.D.ORA,13688957.8581,2999677.3276
3.60.E.LBL,13688930.3799,2999677.3276
3.60.F.ORA,13688902.9012,2999677.3276
3.60.G.PNK,13688876.1277,2999677.3276
3.60.H.LBL,13688849.3541,2999677.3276
3.60.I.LBL,13688821.8758,2999677.3276
3.60.J.LBL,13688794.3975,2999677.3276
3.60.K.LBL,13688766.9192,2999677.3276
3.60.L.LBL,13688742.8071,2999677.3276
3.61.A.LBL,13689033.5608,2999697.3276
3.61.B.BLK,13689012.8147,2999697.3276
3.61.C.ORA,13688985.3364,2999697.3276
3.61.D.LBL,13688957.8581,2999697.3276
3.61.E.ORA,13688930.3799,2999697.3276
3.61.F.ORA,13688902.9012,2999697.3276
3.61.G.PNK,13688876.1277,2999697.3276
3.61.H.ORA,13688849.3541,2999697.3276
3.61.I.LBL,13688821.8758,2999697.3276
3.61.J.LBL,13688794.3975,2999697.3276
3.61.K.LBL,13688766.9192,2999697.3276
3.61.L.LBL,13688742.8071,2999697.3276
3.62.A.LBL,13689033.5608,2999717.3275
3.62.B.LGR,13689012.8147,2999717.3275
3.62.C.LBL,13688985.3364,2999717.3275
3.62.D.LBL,13688957.8581,2999717.3275
3.62.E.LBL,13688930.3799,2999717.3275
3.62.F.ORA,13688902.9012,2999717.3275
3.62.G.PNK,13688876.1277,2999717.3275
3.62.H.LBL,13688849.3541,2999717.3275
3.62.I.LBL,13688821.8758,2999717.3275
3.62.J.LBL,13688794.3975,2999717.3275
3.62.K.LBL,13688766.9192,2999717.3275
3.62.L.LBL,13688742.8071,2999717.3275
3.63.A.LBL,13689033.5608,2999737.3275
3.63.B.LGR,13689012.8147,2999737.3275
3.63.C.LBL,13688985.3364,2999737.3275
3.63.D.LBL,13688957.8581,2999737.3275
3.63.E.LBL,13688930.3799,2999737.3275
3.63.F.LBL,13688902.9012,2999737.3275
3.63.G.DBL,13688876.1277,2999737.3275
3.63.H.LBL,13688849.3541,2999737.3275
3.63.I.LBL,13688821.8758,2999737.3275
3.63.J.LBL,13688794.3975,2999737.3275
3.63.K.LBL,13688766.9192,2999737.3275
3.63.L.LBL,13688742.8071,2999737.3275
3.64.A.LBL,13689033.5608,2999757.3274
3.64.B.LGR,13689012.8147,2999757.3274
3.64.C.LBL,13688985.3364,2999757.3274
3.64.D.LBL,13688957.8581,2999757.3274
3.64.E.LBL,13688930.3799,2999757.3274
3.64.F.LBL,13688902.9012,2999757.3274
3.64.G.DBL,13688876.1277,2999757.3274
3.64.H.LBL,13688849.3541,2999757.3274
3.64.I.LBL,13688821.8758,2999757.3274
3.64.J.LBL,13688794.3975,2999757.3274
3.64.K.LBL,13688766.9192,2999757.3274
3.64.L.LBL,13688742.8071,2999757.3274
3.65.A.LBL,13689033.5608,2999777.3274
3.65.B.BLK,13689012.8147,2999777.3274
3.65.C.LBL,13688985.3364,2999777.3274
3.65.D.LBL,13688957.8581,2999777.3274
3.65.E.LBL,13688930.3799,2999777.3274
3.65.F.LBL,13688902.9012,2999777.3274
3.65.G.DBL,13688876.1277,2999777.3274
3.65.H.LBL,13688849.3541,2999777.3274
3.65.I.LBL,13688821.8758,2999777.3274
3.65.J.LBL,13688794.3975,2999777.3274
3.65.K.LBL,13688766.9192,2999777.3274
3.65.L.LBL,13688742.8071,2999777.3274
3.66.A.LBL,13689033.5608,2999797.3274
3.66.B.LBL,13689012.8147,2999797.3274
3.66.C.LBL,13688985.3364,2999797.3274
3.66.D.LBL,13688957.8581,2999797.3274
3.66.E.LBL,13688930.3799,2999797.3274
3.66.F.YEL,13688902.9012,2999797.3274
3.66.G.DBL,13688876.1277,2999797.3274
3.66.H.LBL,13688849.3541,2999797.3274
3.66.I.LBL,13688821.8758,2999797.3274
3.66.J.LBL,13688794.3975,2999797.3274
3.66.K.LBL,13688766.9192,2999797.3274
3.66.L.LBL,13688742.8071,2999797.3274
3.67.A.LBL,13689033.5608,2999817.3276
3.67.B.LBL,13689012.8147,2999817.3276
3.67.C.LBL,13688985.3364,2999817.3276
3.67.D.LBL,13688957.8581,2999817.3276
3.67.E.YEL,13688930.3799,2999817.3276
3.67.F.LBL,13688902.9012,2999817.3276
3.67.G.DBL,13688876.1277,2999817.3276
3.67.H.LBL,13688849.3541,2999817.3276
3.67.I.YEL,13688821.8758,2999817.3276
3.67.J.LBL,13688794.3975,2999817.3276
3.67.K.LBL,13688766.9192,2999817.3276
3.67.L.LBL,13688742.8071,2999817.3276
3.68.A.LBL,13689033.5608,2999837.3276
3.68.B.LBL,13689012.8147,2999837.3276
3.68.C.LBL,13688985.3364,2999837.3276
3.68.D.LBL,13688957.8581,2999837.3276
3.68.E.LBL,13688930.3799,2999837.3276
3.68.F.LBL,13688902.9012,2999837.3276
3.68.G.DBL,13688876.1277,2999837.3276
3.68.H.LBL,13688849.3541,2999837.3276
3.68.I.LBL,13688821.8758,2999837.3276
3.68.J.LBL,13688794.3975,2999837.3276
3.68.K.LBL,13688766.9192,2999837.3276
3.68.L.LBL,13688742.8071,2999837.3276
3.69.A.LBL,13689033.5608,2999857.3276
3.69.B.LBL,13689012.8147,2999857.3276
3.69.C.LBL,13688985.3364,2999857.3276
3.69.D.LBL,13688957.8581,2999857.3276
3.69.E.LBL,13688930.3799,2999857.3276
3.69.F.LBL,13688902.9012,2999857.3276
3.69.G.DBL,13688876.1277,2999857.3276
3.69.H.LBL,13688849.3541,2999857.3276
3.69.I.YEL,13688821.8758,2999857.3276
3.69.J.YEL,13688794.3975,2999857.3276
3.69.K.LBL,13688766.9192,2999857.3276
3.69.L.LBL,13688742.8071,2999857.3276
3.70.A.YEL,13689033.5608,2999877.3275
3.70.B.LBL,13689012.8147,2999877.3275
3.70.C.YEL,13688985.3364,2999877.3275
3.70.D.YEL,13688957.8581,2999877.3275
3.70.E.YEL,13688930.3799,2999877.3275
3.70.F.YEL,13688902.9012,2999877.3275
3.70.G.DBL,13688876.1277,2999877.3275
3.70.H.YEL,13688849.3541,2999877.3275
3.70.I.YEL,13688821.8758,2999877.3275
3.70.J.YEL,13688794.3975,2999877.3275
3.70.K.YEL,13688766.9192,2999877.3275
3.70.L.YEL,13688742.8071,2999877.3275
3.71.A.YEL,13689033.5608,2999897.3275
3.71.B.YEL,13689012.8147,2999897.3275
3.71.C.YEL,13688985.3364,2999897.3275
3.71.D.YEL,13688957.8581,2999897.3275
3.71.E.YEL,13688930.3799,2999897.3275
3.71.F.YEL,13688902.9012,2999897.3275
3.71.G.DBL,13688876.1277,2999897.3275
3.71.H.YEL,13688849.3541,2999897.3275
3.71.I.YEL,13688821.8758,2999897.3275
3.71.J.YEL,13688794.3975,2999897.3275
3.71.K.YEL,13688766.9192,2999897.3275
3.71.L.YEL,13688742.8071,2999897.3275
3.72.A.YEL,13689033.5608,2999917.3274
3.72.B.YEL,13689012.8147,2999917.3274
3.72.C.YEL,13688985.3364,2999917.3274
3.72.D.YEL,13688957.8581,2999917.3274
3.72.E.YEL,13688930.3799,2999917.3274
3.72.F.YEL,13688902.9012,2999917.3274
3.72.G.DBL,13688876.1277,2999917.3274
3.72.H.YEL,13688849.3541,2999917.3274
3.72.I.YEL,13688821.8758,2999917.3274
3.72.J.YEL,13688794.3975,2999917.3274
3.72.K.YEL,13688766.9192,2999917.3274
3.72.L.YEL,13688742.8071,2999917.3274
3.73.A.YEL,13689033.5608,2999937.3274
3.73.B.YEL,13689012.8147,2999937.3274
3.73.C.YEL,13688985.3364,2999937.3274
3.73.D.YEL,13688957.8581,2999937.3274
3.73.E.YEL,13688930.3799,2999937.3274
3.73.F.YEL,13688902.9012,2999937.3274
3.73.G.DBL,13688876.1277,2999937.3274
3.73.H.YEL,13688849.3541,2999937.3274
3.73.I.YEL,13688821.8758,2999937.3274
3.73.J.YEL,13688794.3975,2999937.3274
3.73.K.YEL,13688766.9192,2999937.3274
3.73.L.YEL,13688742.8071,2999937.3274
3.74.A.YEL,13689033.5608,2999957.3274
3.74.B.YEL,13689012.8147,2999957.3274
3.74.C.LBL,13688985.3364,2999957.3274
3.74.D.YEL,13688957.8581,2999957.3274
3.74.E.YEL,13688930.3799,2999957.3274
3.74.F.YEL,13688902.9012,2999957.3274
3.74.G.DBL,13688876.1277,2999957.3274
3.74.H.YEL,13688849.3541,2999957.3274
3.74.I.YEL,13688821.8758,2999957.3274
3.74.J.YEL,13688794.3975,2999957.3274
3.74.K.YEL,13688766.9192,2999957.3274
3.74.L.YEL,13688742.8071,2999957.3274
3.75.A.LBL,13689033.5608,2999977.3277
3.75.B.LBL,13689012.8147,2999977.3277
3.75.C.LBL,13688985.3364,2999977.3277
3.75.D.LBL,13688957.8581,2999977.3277
3.75.E.YEL,13688930.3799,2999977.3277
3.75.F.YEL,13688902.9012,2999977.3277
3.75.G.DBL,13688876.1277,2999977.3277
3.75.H.YEL,13688849.3541,2999977.3277
3.75.I.YEL,13688821.8758,2999977.3277
3.75.J.YEL,13688794.3975,2999977.3277
3.75.K.YEL,13688766.9192,2999977.3277
3.75.L.YEL,13688742.8071,2999977.3277
3.76.A.LBL,13689033.5608,2999997.3276
3.76.B.LBL,13689012.8147,2999997.3276
3.76.C.LBL,13688985.3364,2999997.3276
3.76.D.YEL,13688957.8581,2999997.3276
3.76.E.YEL,13688930.3799,2999997.3276
3.76.F.YEL,13688902.9012,2999997.3276
3.76.G.DBL,13688876.1277,2999997.3276
3.76.H.YEL,13688849.3541,2999997.3276
3.76.I.YEL,13688821.8758,2999997.3276
3.76.J.YEL,13688794.3975,2999997.3276
3.76.K.YEL,13688766.9192,2999997.3276
3.76.L.YEL,13688742.8071,2999997.3276
3.77.A.LBL,13689033.5608,3000017.3276
3.77.B.LBL,13689012.8147,3000017.3276
3.77.C.LBL,13688985.3364,3000017.3276
3.77.D.YEL,13688957.8581,3000017.3276
3.77.E.YEL,13688930.3799,3000017.3276
3.77.F.YEL,13688902.9012,3000017.3276
3.77.G.DBL,13688876.1277,3000017.3276
3.77.H.YEL,13688849.3541,3000017.3276
3.77.I.YEL,13688821.8758,3000017.3276
3.77.J.YEL,13688794.3975,3000017.3276
3.77.K.YEL,13688766.9192,3000017.3276
3.77.L.YEL,13688742.8071,3000017.3276
3.78.A.LBL,13689033.5608,3000037.3275
3.78.B.LBL,13689012.8147,3000037.3275
3.78.C.LBL,13688985.3364,3000037.3275
3.78.D.YEL,13688957.8581,3000037.3275
3.78.E.YEL,13688930.3799,3000037.3275
3.78.F.YEL,13688902.9012,3000037.3275
3.78.G.DBL,13688876.1277,3000037.3275
3.78.H.YEL,13688849.3541,3000037.3275
3.78.I.YEL,13688821.8758,3000037.3275
3.78.J.YEL,13688794.3975,3000037.3275
3.78.K.YEL,13688766.9192,3000037.3275
3.78.L.YEL,13688742.8071,3000037.3275
3.79.A.LBL,13689033.5608,3000057.3275
3.79.B.YEL,13689012.8147,3000057.3275
3.79.C.YEL,13688985.3364,3000057.3275
3.79.D.YEL,13688957.8581,3000057.3275
3.79.E.YEL,13688930.3799,3000057.3275
3.79.F.YEL,13688902.9012,3000057.3275
3.79.G.DBL,13688876.1277,3000057.3275
3.79.H.YEL,13688849.3541,3000057.3275
3.79.I.YEL,13688821.8758,3000057.3275
3.79.J.YEL,13688794.3975,3000057.3275
3.79.K.YEL,13688766.9192,3000057.3275
3.79.L.YEL,13688742.8071,3000057.3275
3.80.A.LBL,13689033.5608,3000077.3275
3.80.B.LBL,13689012.8147,3000077.3275
3.80.C.LBL,13688985.3364,3000077.3275
3.80.D.YEL,13688957.8581,3000077.3275
3.80.E.YEL,13688930.3799,3000077.3275
3.80.F.YEL,13688902.9012,3000077.3275
3.80.G.PRP,13688876.1277,3000077.3275
3.80.H.YEL,13688849.3541,3000077.3275
3.80.I.YEL,13688821.8758,3000077.3275
3.80.J.YEL,13688794.3975,3000077.3275
3.80.K.YEL,13688766.9192,3000077.3275
3.80.L.YEL,13688742.8071,3000077.3275
4.42.D1.WHT,13688621.7656,2999317.3277
4.42.E1.WHT,13688601.0196,2999317.3277
4.42.F1.RED,13688580.2736,2999317.3277
4.42.G.PRP,13688556.8658,2999317.3277
4.42.H.RED,13688530.0923,2999317.3277
4.42.I.RED,13688502.6140,2999317.3277
4.42.J.RED,13688475.1357,2999317.3277
4.42.K.RED,13688447.6574,2999317.3277
4.42.L.RED,13688423.5452,2999317.3277
4.43.D1.WHT,13688621.7656,2999337.3276
4.43.E1.RED,13688601.0196,2999337.3276
4.43.F1.WHT,13688580.2736,2999337.3276
4.43.G.BRO,13688556.8658,2999337.3276
4.43.H.RED,13688530.0923,2999337.3276
4.43.I.RED,13688502.6140,2999337.3276
4.43.J.RED,13688475.1357,2999337.3276
4.43.K.RED,13688447.6574,2999337.3276
4.43.L.RED,13688423.5452,2999337.3276
4.44.A.WHT,13688714.2993,2999357.3276
4.44.B.WHT,13688693.5529,2999357.3276
4.44.C.RED,13688666.0746,2999357.3276
4.44.D.RED,13688638.5963,2999357.3276
4.44.E.RED,13688611.1180,2999357.3276
4.44.F.WHT,13688583.6397,2999357.3276
4.44.G.BRO,13688556.8658,2999357.3276
4.44.H.YEL,13688530.0923,2999357.3276
4.44.I.LBL,13688502.6140,2999357.3276
4.44.J.LBL,13688475.1357,2999357.3276
4.44.K.LGR,13688447.6574,2999357.3276
4.44.L.YEL,13688423.5452,2999357.3276
4.45.A.WHT,13688714.2993,2999377.3275
4.45.B.WHT,13688693.5529,2999377.3275
4.45.C.RED,13688666.0746,2999377.3275
4.45.D.RED,13688638.5963,2999377.3275
4.45.E.RED,13688611.1180,2999377.3275
4.45.F.WHT,13688583.6397,2999377.3275
4.45.G.BRO,13688556.8658,2999377.3275
4.45.H.LBL,13688530.0923,2999377.3275
4.45.I.LBL,13688502.6140,2999377.3275
4.45.J.LBL,13688475.1357,2999377.3275
4.45.K.LGR,13688447.6574,2999377.3275
4.45.L.YEL,13688423.5452,2999377.3275
4.46.A.LBL,13688714.2993,2999397.3275
4.46.B.LGR,13688693.5529,2999397.3275
4.46.C.YEL,13688666.0746,2999397.3275
4.46.D.YEL,13688638.5963,2999397.3275
4.46.E.YEL,13688611.1180,2999397.3275
4.46.F.LBL,13688583.6397,2999397.3275
4.46.G.DBL,13688556.8658,2999397.3275
4.46.H.LBL,13688530.0923,2999397.3275
4.46.I.LBL,13688502.6140,2999397.3275
4.46.J.LBL,13688475.1357,2999397.3275
4.46.K.LGR,13688447.6574,2999397.3275
4.46.L.YEL,13688423.5452,2999397.3275
4.47.A.YEL,13688714.2993,2999417.3275
4.47.B.LGR,13688693.5529,2999417.3275
4.47.C.YEL,13688666.0746,2999417.3275
4.47.D.YEL,13688638.5963,2999417.3275
4.47.E.YEL,13688611.1180,2999417.3275
4.47.F.LBL,13688583.6397,2999417.3275
4.47.G.DBL,13688556.8658,2999417.3275
4.47.H.LBL,13688530.0923,2999417.3275
4.47.I.LBL,13688502.6140,2999417.3275
4.47.J.LBL,13688475.1357,2999417.3275
4.47.K.LGR,13688447.6574,2999417.3275
4.47.L.YEL,13688423.5452,2999417.3275
4.48.A.YEL,13688714.2993,2999437.3274
4.48.B.LGR,13688693.5529,2999437.3274
4.48.C.YEL,13688666.0746,2999437.3274
4.48.D.YEL,13688638.5963,2999437.3274
4.48.E.YEL,13688611.1180,2999437.3274
4.48.F.LBL,13688583.6397,2999437.3274
4.48.G.DBL,13688556.8658,2999437.3274
4.48.H.LBL,13688530.0923,2999437.3274
4.48.I.LBL,13688502.6140,2999437.3274
4.48.J.YEL,13688475.1357,2999437.3274
4.48.K.LGR,13688447.6574,2999437.3274
4.48.L.YEL,13688423.5452,2999437.3274
4.49.A.YEL,13688714.2993,2999457.3274
4.49.B.LGR,13688693.5529,2999457.3274
4.49.C.YEL,13688666.0746,2999457.3274
4.49.D.YEL,13688638.5963,2999457.3274
4.49.E.YEL,13688611.1180,2999457.3274
4.49.F.LBL,13688583.6397,2999457.3274
4.49.G.DBL,13688556.8658,2999457.3274
4.49.H.LBL,13688530.0923,2999457.3274
4.49.I.LBL,13688502.6140,2999457.3274
4.49.J.YEL,13688475.1357,2999457.3274
4.49.K.LGR,13688447.6574,2999457.3274
4.49.L.YEL,13688423.5452,2999457.3274
4.50.A.YEL,13688714.2993,2999477.3273
4.50.B.LGR,13688693.5529,2999477.3273
4.50.C.YEL,13688666.0746,2999477.3273
4.50.D.YEL,13688638.5963,2999477.3273
4.50.E.LBL,13688611.1180,2999477.3273
4.50.F.LBL,13688583.6397,2999477.3273
4.50.G.DBL,13688556.8658,2999477.3273
4.50.H.LBL,13688530.0923,2999477.3273
4.50.I.LBL,13688502.6140,2999477.3273
4.50.J.LBL,13688475.1357,2999477.3273
4.50.K.LGR,13688447.6574,2999477.3273
4.50.L.YEL,13688423.5452,2999477.3273
4.51.A.YEL,13688714.2993,2999497.3276
4.51.B.LGR,13688693.5529,2999497.3276
4.51.C.YEL,13688666.0746,2999497.3276
4.51.D.LBL,13688638.5963,2999497.3276
4.51.E.LBL,13688611.1180,2999497.3276
4.51.F.LBL,13688583.6397,2999497.3276
4.51.G.DBL,13688556.8658,2999497.3276
4.51.H.LBL,13688530.0923,2999497.3276
4.51.I.LBL,13688502.6140,2999497.3276
4.51.J.YEL,13688475.1357,2999497.3276
4.51.K.LGR,13688447.6574,2999497.3276
4.51.L.YEL,13688423.5452,2999497.3276
4.52.A.YEL,13688714.2993,2999517.3276
4.52.B.YEL,13688693.5529,2999517.3276
4.52.C.YEL,13688666.0746,2999517.3276
4.52.D.YEL,13688638.5963,2999517.3276
4.52.E.LBL,13688611.1180,2999517.3276
4.52.F.YEL,13688583.6397,2999517.3276
4.52.G.PRP,13688556.8658,2999517.3276
4.52.H.LBL,13688530.0923,2999517.3276
4.52.I.LBL,13688502.6140,2999517.3276
4.52.J.LBL,13688475.1357,2999517.3276
4.52.K.YEL,13688447.6574,2999517.3276
4.52.L.YEL,13688423.5452,2999517.3276
