Pilecode,N,E
2.51.J.LBL,13690904.5760,3013154.0139
2.51.K.LBL,13690877.0974,3013154.0139
2.51.L.LBL,13690852.9853,3013154.0139
2.52.A.LBL,13691143.7393,3013174.0139
2.52.B.LBL,13691122.9933,3013174.0139
2.52.C.LBL,13691095.5150,3013174.0139
2.52.D.LBL,13691068.0363,3013174.0139
2.52.E.LBL,13691040.5580,3013174.0139
2.52.F.LBL,13691013.0798,3013174.0139
2.52.G.DBL,13690986.3062,3013174.0139
2.52.H.LBL,13690959.5326,3013174.0139
2.52.I.LBL,13690932.0543,3013174.0139
2.52.J.LBL,13690904.5760,3013174.0139
2.52.K.LBL,13690877.0974,3013174.0139
2.52.L.LBL,13690852.9853,3013174.0139
2.53.A.LBL,13691143.7393,3013194.0138
2.53.B.LBL,13691122.9933,3013194.0138
2.53.C.LBL,13691095.5150,3013194.0138
2.53.D.LBL,13691068.0363,3013194.0138
2.53.E.LBL,13691040.5580,3013194.0138
2.53.F.LBL,13691013.0798,3013194.0138
2.53.G.DBL,13690986.3062,3013194.0138
2.53.H.LBL,13690959.5326,3013194.0138
2.53.I.LBL,13690932.0543,3013194.0138
2.53.J.LBL,13690904.5760,3013194.0138
2.53.K.LBL,13690877.0974,3013194.0138
2.53.L.LBL,13690852.9853,3013194.0138
2.54.A.LBL,13691143.7393,3013214.0138
2.54.B.LBL,13691122.9933,3013214.0138
2.54.C.LBL,13691095.5150,3013214.0138
2.54.D.LBL,13691068.0363,3013214.0138
2.54.E.LBL,13691040.5580,3013214.0138
2.54.F.LBL,13691013.0798,3013214.0138
2.54.G.DBL,13690986.3062,3013214.0138
2.54.H.LBL,13690959.5326,3013214.0138
2.54.I.LBL,13690932.0543,3013214.0138
2.54.J.LBL,13690904.5760,3013214.0138
2.54.K.LBL,13690877.0974,3013214.0138
2.54.L.LBL,13690852.9853,3013214.0138
2.55.A.LBL,13691143.7393,3013234.0137
2.55.B.LBL,13691122.9933,3013234.0137
2.55.C.LBL,13691095.5150,3013234.0137
2.55.D.LBL,13691068.0363,3013234.0137
2.55.E.LBL,13691040.5580,3013234.0137
2.55.F.LBL,13691013.0798,3013234.0137
2.55.G.DBL,13690986.3062,3013234.0137
2.55.H.LBL,13690959.5326,3013234.0137
2.55.I.LBL,13690932.0543,3013234.0137
2.55.J.LBL,13690904.5760,3013234.0137
2.55.K.LBL,13690877.0974,3013234.0137
2.55.L.LBL,13690852.9853,3013234.0137
2.56.A.LBL,13691143.7393,3013254.0140
2.56.B.LBL,13691122.9933,3013254.0140
2.56.C.LBL,13691095.5150,3013254.0140
2.56.D.LBL,13691068.0363,3013254.0140
2.56.E.LBL,13691040.5580,3013254.0140
2.56.F.LBL,13691013.0798,3013254.0140
2.56.G.DBL,13690986.3062,3013254.0140
2.56.H.LBL,13690959.5326,3013254.0140
2.56.I.LBL,13690932.0543,3013254.0140
2.56.J.LBL,13690904.5760,3013254.0140
2.56.K.LBL,13690877.0974,3013254.0140
2.56.L.LBL,13690852.9853,3013254.0140
2.57.A.LBL,13691143.7393,3013274.0140
2.57.B.LGR,13691122.9933,3013274.0140
2.57.C.LBL,13691095.5150,3013274.0140
2.57.D.LBL,13691068.0363,3013274.0140
2.57.E.LBL,13691040.5580,3013274.0140
2.57.F.LBL,13691013.0798,3013274.0140
2.57.G.DBL,13690986.3062,3013274.0140
2.57.H.LBL,13690959.5326,3013274.0140
2.57.I.LBL,13690932.0543,3013274.0140
2.57.J.LBL,13690904.5760,3013274.0140
2.57.K.LGR,13690877.0974,3013274.0140
2.57.L.LBL,13690852.9853,3013274.0140
2.58.A.LBL,13691143.7393,3013294.0140
2.58.B.LGR,13691122.9933,3013294.0140
2.58.C.LBL,13691095.5150,3013294.0140
2.58.D.LBL,13691068.0363,3013294.0140
2.58.E.LBL,13691040.5580,3013294.0140
2.58.F.LBL,13691013.0798,3013294.0140
2.58.G.DBL,13690986.3062,3013294.0140
2.58.H.LBL,13690959.5326,3013294.0140
2.58.I.LBL,13690932.0543,3013294.0140
2.58.J.LBL,13690904.5760,3013294.0140
2.58.K.LGR,13690877.0974,3013294.0140
2.58.L.LBL,13690852.9853,3013294.0140
2.59.A.LBL,13691143.7393,3013314.0139
2.59.B.LGR,13691122.9933,3013314.0139
2.59.C.LBL,13691095.5150,3013314.0139
2.59.D.LBL,13691068.0363,3013314.0139
2.59.E.LBL,13691040.5580,3013314.0139
2.59.F.LBL,13691013.0798,3013314.0139
2.59.G.DBL,13690986.3062,3013314.0139
2.59.H.LBL,13690959.5326,3013314.0139
2.59.I.LBL,13690932.0543,3013314.0139
2.59.J.LBL,13690904.5760,3013314.0139
2.59.K.LGR,13690877.0974,3013314.0139
2.59.L.LBL,13690852.9853,3013314.0139
2.60.A.YEL,13691143.7393,3013334.0139
2.60.B.LGR,13691122.9933,3013334.0139
2.60.C.YEL,13691095.5150,3013334.0139
2.60.D.LBL,13691068.0363,3013334.0139
2.60.E.LBL,13691040.5580,3013334.0139
2.60.F.LBL,13691013.0798,3013334.0139
2.60.G.DBL,13690986.3062,3013334.0139
2.60.H.YEL,13690959.5326,3013334.0139
2.60.I.LBL,13690932.0543,3013334.0139
2.60.J.YEL,13690904.5760,3013334.0139
2.60.K.LGR,13690877.0974,3013334.0139
2.60.L.LBL,13690852.9853,3013334.0139
2.61.A.YEL,13691143.7393,3013354.0138
2.61.B.LGR,13691122.9933,3013354.0138
2.61.C.LBL,13691095.5150,3013354.0138
2.61.D.LBL,13691068.0363,3013354.0138
2.61.E.LBL,13691040.5580,3013354.0138
2.61.F.LBL,13691013.0798,3013354.0138
2.61.G.DBL,13690986.3062,3013354.0138
2.61.H.LBL,13690959.5326,3013354.0138
2.61.I.LBL,13690932.0543,3013354.0138
2.61.J.LBL,13690904.5760,3013354.0138
2.61.K.LGR,13690877.0974,3013354.0138
2.61.L.LBL,13690852.9853,3013354.0138
2.62.A.YEL,13691143.7393,3013374.0138
2.62.B.LGR,13691122.9933,3013374.0138
2.62.C.LBL,13691095.5150,3013374.0138
2.62.D.LBL,13691068.0363,3013374.0138
2.62.E.LBL,13691040.5580,3013374.0138
2.62.F.LBL,13691013.0798,3013374.0138
2.62.G.DBL,13690986.3062,3013374.0138
2.62.H.LBL,13690959.5326,3013374.0138
2.62.I.LBL,13690932.0543,3013374.0138
2.62.J.LBL,13690904.5760,3013374.0138
2.62.K.LGR,13690877.0974,3013374.0138
2.62.L.LBL,13690852.9853,3013374.0138
2.63.A.YEL,13691143.7393,3013394.0138
2.63.B.LGR,13691122.9933,3013394.0138
2.63.C.LBL,13691095.5150,3013394.0138
2.63.D.LBL,13691068.0363,3013394.0138
2.63.E.LBL,13691040.5580,3013394.0138
2.63.F.LBL,13691013.0798,3013394.0138
2.63.G.DBL,13690986.3062,3013394.0138
2.63.H.LBL,13690959.5326,3013394.0138
2.63.I.LBL,13690932.0543,3013394.0138
2.63.J.LBL,13690904.5760,3013394.0138
2.63.K.LGR,13690877.0974,3013394.0138
2.63.L.LBL,13690852.9853,3013394.0138
2.64.A.YEL,13691143.7393,3013414.0140
2.64.B.LGR,13691122.9933,3013414.0140
2.64.C.YEL,13691095.5150,3013414.0140
2.64.D.LBL,13691068.0363,3013414.0140
2.64.E.LBL,13691040.5580,3013414.0140
2.64.F.LBL,13691013.0798,3013414.0140
2.64.G.DBL,13690986.3062,3013414.0140
2.64.H.LBL,13690959.5326,3013414.0140
2.64.I.LBL,13690932.0543,3013414.0140
2.64.J.YEL,13690904.5760,3013414.0140
2.64.K.LGR,13690877.0974,3013414.0140
2.64.L.LBL,13690852.9853,3013414.0140
2.65.A.YEL,13691143.7393,3013434.0140
2.65.B.LGR,13691122.9933,3013434.0140
2.65.C.YEL,13691095.5150,3013434.0140
2.65.D.LBL,13691068.0363,3013434.0140
2.65.E.LBL,13691040.5580,3013434.0140
2.65.F.LBL,13691013.0798,3013434.0140
2.65.G.DBL,13690986.3062,3013434.0140
2.65.H.LBL,13690959.5326,3013434.0140
2.65.I.LBL,13690932.0543,3013434.0140
2.65.J.LBL,13690904.5760,3013434.0140
2.65.K.LGR,13690877.0974,3013434.0140
2.65.L.LBL,13690852.9853,3013434.0140
2.66.A.YEL,13691143.7393,3013454.0140
2.66.B.LGR,13691122.9933,3013454.0140
2.66.C.YEL,13691095.5150,3013454.0140
2.66.D.LBL,13691068.0363,3013454.0140
2.66.E.LBL,13691040.5580,3013454.0140
2.66.F.LBL,13691013.0798,3013454.0140
2.66.G.DBL,13690986.3062,3013454.0140
2.66.H.LBL,13690959.5326,3013454.0140
2.66.I.LBL,13690932.0543,3013454.0140
2.66.J.LBL,13690904.5760,3013454.0140
2.66.K.LGR,13690877.0974,3013454.0140
2.66.L.LBL,13690852.9853,3013454.0140
2.67.A.YEL,13691143.7393,3013474.0139
2.67.B.LGR,13691122.9933,3013474.0139
2.67.C.YEL,13691095.5150,3013474.0139
2.67.D.YEL,13691068.0363,3013474.0139
2.67.E.LBL,13691040.5580,3013474.0139
2.67.F.LBL,13691013.0798,3013474.0139
2.67.G.DBL,13690986.3062,3013474.0139
2.67.H.LBL,13690959.5326,3013474.0139
2.67.I.LBL,13690932.0543,3013474.0139
2.67.J.LBL,13690904.5760,3013474.0139
2.67.K.LGR,13690877.0974,3013474.0139
2.67.L.LBL,13690852.9853,3013474.0139
2.68.A.YEL,13691143.7393,3013494.0139
2.68.B.LGR,13691122.9933,3013494.0139
2.68.C.YEL,13691095.5150,3013494.0139
2.68.D.YEL,13691068.0363,3013494.0139
2.68.E.LBL,13691040.5580,3013494.0139
2.68.F.LBL,13691013.0798,3013494.0139
2.68.G.DBL,13690986.3062,3013494.0139
2.68.H.LBL,13690959.5326,3013494.0139
2.68.I.LBL,13690932.0543,3013494.0139
2.68.J.LBL,13690904.5760,3013494.0139
2.68.K.LGR,13690877.0974,3013494.0139
2.68.L.LBL,13690852.9853,3013494.0139
2.69.A.YEL,13691143.7393,3013514.0138
2.69.B.LGR,13691122.9933,3013514.0138
2.69.C.YEL,13691095.5150,3013514.0138
2.69.D.YEL,13691068.0363,3013514.0138
2.69.E.LBL,13691040.5580,3013514.0138
2.69.F.LBL,13691013.0798,3013514.0138
2.69.G.DBL,13690986.3062,3013514.0138
2.69.H.LBL,13690959.5326,3013514.0138
2.69.I.LBL,13690932.0543,3013514.0138
2.69.J.LBL,13690904.5760,3013514.0138
2.69.K.LGR,13690877.0974,3013514.0138
2.69.L.LBL,13690852.9853,3013514.0138
2.70.A.RED,13691143.7393,3013534.0138
2.70.B.RED,13691122.9933,3013534.0138
2.70.C.RED,13691095.5150,3013534.0138
2.70.D.RED,13691068.0363,3013534.0138
2.70.E.RED,13691040.5580,3013534.0138
2.70.F.WHT,13691013.0798,3013534.0138
2.70.G.BRO,13690986.3062,3013534.0138
2.70.H.RED,13690959.5326,3013534.0138
2.70.I.RED,13690932.0543,3013534.0138
2.70.J.RED,13690904.5760,3013534.0138
2.70.K.RED,13690877.0974,3013534.0138
2.70.L.RED,13690852.9853,3013534.0138
2.71.A.RED,13691143.7393,3013554.0138
2.71.B.RED,13691122.9933,3013554.0138
2.71.C.RED,13691095.5150,3013554.0138
2.71.D.RED,13691068.0363,3013554.0138
2.71.E.RED,13691040.5580,3013554.0138
2.71.F.RED,13691013.0798,3013554.0138
2.71.G.PRP,13690986.3062,3013554.0138
2.71.H.RED,13690959.5326,3013554.0138
2.71.I.RED,13690932.0543,3013554.0138
2.71.J.RED,13690904.5760,3013554.0138
2.71.K.RED,13690877.0974,3013554.0138
2.71.L.RED,13690852.9853,3013554.0138
3.30.A.ORA,13690824.4774,3012734.0138
3.30.B.ORA,13690803.7314,3012734.0138
3.30.C.LBL,13690776.2531,3012734.0138
3.30.D.LBL,13690748.7748,3012734.0138
3.30.E.BLK,13690721.2962,3012734.0138
3.30.F.ORA,13690693.8179,3012734.0138
3.30.G.PRP,13690667.0444,3012734.0138
3.30.H.LBL,13690640.2708,3012734.0138
3.30.I.ORA,13690612.7925,3012734.0138
3.30.J.ORA,13690585.3142,3012734.0138
3.30.K.BLK,13690557.8356,3012734.0138
3.30.L.ORA,13690533.7234,3012734.0138
3.31.A.ORA,13690824.4774,3012754.0140
3.31.B.ORA,13690803.7314,3012754.0140
3.31.C.LBL,13690776.2531,3012754.0140
3.31.D.LBL,13690748.7748,3012754.0140
3.31.E.LBL,13690721.2962,3012754.0140
3.31.F.ORA,13690693.8179,3012754.0140
3.31.G.PNK,13690667.0444,3012754.0140
3.31.H.ORA,13690640.2708,3012754.0140
3.31.I.LBL,13690612.7925,3012754.0140
3.31.J.YEL,13690585.3142,3012754.0140
3.31.K.BLK,13690557.8356,3012754.0140
3.31.L.ORA,13690533.7234,3012754.0140
3.32.A.LBL,13690824.4774,3012774.0140
3.32.B.LBL,13690803.7314,3012774.0140
3.32.C.LBL,13690776.2531,3012774.0140
3.32.D.LBL,13690748.7748,3012774.0140
3.32.E.LBL,13690721.2962,3012774.0140
3.32.F.LBL,13690693.8179,3012774.0140
3.32.G.DBL,13690667.0444,3012774.0140
3.32.H.LBL,13690640.2708,3012774.0140
3.32.I.ORA,13690612.7925,3012774.0140
3.32.J.LBL,13690585.3142,3012774.0140
3.32.K.LGR,13690557.8356,3012774.0140
3.32.L.YEL,13690533.7234,3012774.0140
3.33.A.LBL,13690824.4774,3012794.0140
3.33.B.LBL,13690803.7314,3012794.0140
3.33.C.LBL,13690776.2531,3012794.0140
3.33.D.LBL,13690748.7748,3012794.0140
3.33.E.LBL,13690721.2962,3012794.0140
3.33.F.LBL,13690693.8179,3012794.0140
3.33.G.DBL,13690667.0444,3012794.0140
3.33.H.LBL,13690640.2708,3012794.0140
3.33.I.LBL,13690612.7925,3012794.0140
3.33.J.LBL,13690585.3142,3012794.0140
3.33.K.BLK,13690557.8356,3012794.0140
3.33.L.ORA,13690533.7234,3012794.0140
3.34.A.LBL,13690824.4774,3012814.0139
3.34.B.LBL,13690803.7314,3012814.0139
3.34.C.LBL,13690776.2531,3012814.0139
3.34.D.LBL,13690748.7748,3012814.0139
3.34.E.LBL,13690721.2962,3012814.0139
3.34.F.LBL,13690693.8179,3012814.0139
3.34.G.DBL,13690667.0444,3012814.0139
3.34.H.LBL,13690640.2708,3012814.0139
3.34.I.LBL,13690612.7925,3012814.0139
3.34.J.LBL,13690585.3142,3012814.0139
3.34.K.LGR,13690557.8356,3012814.0139
3.34.L.LBL,13690533.7234,3012814.0139
3.35.A.LBL,13690824.4774,3012834.0139
3.35.B.LBL,13690803.7314,3012834.0139
3.35.C.LBL,13690776.2531,3012834.0139
3.35.D.LBL,13690748.7748,3012834.0139
3.35.E.LBL,13690721.2962,3012834.0139
3.35.F.LBL,13690693.8179,3012834.0139
3.35.G.DBL,13690667.0444,3012834.0139
3.35.H.LBL,13690640.2708,3012834.0139
3.35.I.LBL,13690612.7925,3012834.0139
3.35.J.LBL,13690585.3142,3012834.0139
3.35.K.LGR,13690557.8356,3012834.0139
3.35.L.LBL,13690533.7234,3012834.0139
3.36.A.LBL,13690824.4774,3012854.0138
3.36.B.LBL,13690803.7314,3012854.0138
3.36.C.LBL,13690776.2531,3012854.0138
3.36.D.LBL,13690748.7748,3012854.0138
3.36.E.LBL,13690721.2962,3012854.0138
3.36.F.LBL,13690693.8179,3012854.0138
3.36.G.DBL,13690667.0444,3012854.0138
3.36.H.LBL,13690640.2708,3012854.0138
3.36.I.LBL,13690612.7925,3012854.0138
3.36.J.LBL,13690585.3142,3012854.0138
3.36.K.LGR,13690557.8356,3012854.0138
3.36.L.LBL,13690533.7234,3012854.0138
3.37.A.ORA,13690824.4774,3012874.0138
3.37.B.ORA,13690803.7314,3012874.0138
3.37.C.ORA,13690776.2531,3012874.0138
3.37.D.ORA,13690748.7748,3012874.0138
3.37.E.ORA,13690721.2962,3012874.0138
3.37.F.ORA,13690693.8179,3012874.0138
3.37.G.PNK,13690667.0444,3012874.0138
3.37.H.ORA,13690640.2708,3012874.0138
3.37.I.ORA,13690612.7925,3012874.0138
3.37.J.ORA,13690585.3142,3012874.0138
3.37.K.BLK,13690557.8356,3012874.0138
3.37.L.ORA,13690533.7234,3012874.0138
3.38.A.ORA,13690824.4774,3012894.0138
3.38.B.ORA,13690803.7314,3012894.0138
3.38.C.ORA,13690776.2531,3012894.0138
3.38.D.ORA,13690748.7748,3012894.0138
3.38.E.ORA,13690721.2962,3012894.0138
3.38.F.LBL,13690693.8179,3012894.0138
3.38.G.PNK,13690667.0444,3012894.0138
3.38.H.ORA,13690640.2708,3012894.0138
3.38.I.ORA,13690612.7925,3012894.0138
3.38.J.ORA,13690585.3142,3012894.0138
3.38.K.BLK,13690557.8356,3012894.0138
3.38.L.ORA,13690533.7234,3012894.0138
3.39.A.ORA,13690824.4774,3012914.0141
3.39.B.ORA,13690803.7314,3012914.0141
3.39.C.ORA,13690776.2531,3012914.0141
3.39.D.ORA,13690748.7748,3012914.0141
3.39.E.ORA,13690721.2962,3012914.0141
3.39.F.LBL,13690693.8179,3012914.0141
3.39.G.PNK,13690667.0444,3012914.0141
3.39.H.ORA,13690640.2708,3012914.0141
3.39.I.ORA,13690612.7925,3012914.0141
3.39.J.ORA,13690585.3142,3012914.0141
3.39.K.BLK,13690557.8356,3012914.0141
3.39.L.ORA,13690533.7234,3012914.0141
3.40.A.ORA,13690824.4774,3012934.0140
3.40.B.ORA,13690803.7314,3012934.0140
3.40.C.ORA,13690776.2531,3012934.0140
3.40.D.ORA,13690748.7748,3012934.0140
3.40.E.ORA,13690721.2962,3012934.0140
3.40.F.ORA,13690693.8179,3012934.0140
3.40.G.PNK,13690667.0444,3012934.0140
3.40.H.LBL,13690640.2708,3012934.0140
3.40.I.LBL,13690612.7925,3012934.0140
3.40.J.LBL,13690585.3142,3012934.0140
3.40.K.BLK,13690557.8356,3012934.0140
3.40.L.ORA,13690533.7234,3012934.0140
3.41.A.LBL,13690824.4774,3012954.0140
3.41.B.LBL,13690803.7314,3012954.0140
3.41.C.LBL,13690776.2531,3012954.0140
3.41.D.LBL,13690748.7748,3012954.0140
3.41.E.LBL,13690721.2962,3012954.0140
3.41.F.LBL,13690693.8179,3012954.0140
3.41.G.DBL,13690667.0444,3012954.0140
3.41.H.LBL,13690640.2708,3012954.0140
3.41.I.LBL,13690612.7925,3012954.0140
3.41.J.LBL,13690585.3142,3012954.0140
3.41.K.LGR,13690557.8356,3012954.0140
3.41.L.LBL,13690533.7234,3012954.0140
3.42.A.ORA,13690824.4774,3012974.0139
3.42.B.ORA,13690803.7314,3012974.0139
3.42.C.ORA,13690776.2531,3012974.0139
3.42.D.ORA,13690748.7748,3012974.0139
3.42.E.ORA,13690721.2962,3012974.0139
3.42.F.ORA,13690693.8179,3012974.0139
3.42.G.PNK,13690667.0444,3012974.0139
3.42.H.ORA,13690640.2708,3012974.0139
3.42.I.ORA,13690612.7925,3012974.0139
3.42.J.ORA,13690585.3142,3012974.0139
3.42.K.BLK,13690557.8356,3012974.0139
3.42.L.ORA,13690533.7234,3012974.0139
3.43.A.LBL,13690824.4774,3012994.0139
3.43.B.LBL,13690803.7314,3012994.0139
3.43.C.LBL,13690776.2531,3012994.0139
3.43.D.LBL,13690748.7748,3012994.0139
3.43.E.LBL,13690721.2962,3012994.0139
3.43.F.LBL,13690693.8179,3012994.0139
3.43.G.DBL,13690667.0444,3012994.0139
3.43.H.LBL,13690640.2708,3012994.0139
3.43.I.LBL,13690612.7925,3012994.0139
3.43.J.LBL,13690585.3142,3012994.0139
3.43.K.LGR,13690557.8356,3012994.0139
3.43.L.LBL,13690533.7234,3012994.0139
3.44.A.LBL,13690824.4774,3013014.0139
3.44.B.LBL,13690803.7314,3013014.0139
3.44.C.LBL,13690776.2531,3013014.0139
3.44.D.LBL,13690748.7748,3013014.0139
3.44.E.LBL,13690721.2962,3013014.0139
3.44.F.LBL,13690693.8179,3013014.0139
3.44.G.DBL,13690667.0444,3013014.0139
3.44.H.LBL,13690640.2708,3013014.0139
3.44.I.LBL,13690612.7925,3013014.0139
3.44.J.LBL,13690585.3142,3013014.0139
3.44.K.LGR,13690557.8356,3013014.0139
3.44.L.LBL,13690533.7234,3013014.0139
3.45.A.LBL,13690824.4774,3013034.0138
3.45.B.LBL,13690803.7314,3013034.0138
3.45.C.LBL,13690776.2531,3013034.0138
3.45.D.LBL,13690748.7748,3013034.0138
3.45.E.LBL,13690721.2962,3013034.0138
3.45.F.LBL,13690693.8179,3013034.0138
3.45.G.DBL,13690667.0444,3013034.0138
3.45.H.LBL,13690640.2708,3013034.0138
3.45.I.LBL,13690612.7925,3013034.0138
3.45.J.LBL,13690585.3142,3013034.0138
3.45.K.LGR,13690557.8356,3013034.0138
3.45.L.LBL,13690533.7234,3013034.0138
3.46.A.LBL,13690824.4774,3013054.0138
3.46.B.LBL,13690803.7314,3013054.0138
3.46.C.LBL,13690776.2531,3013054.0138
3.46.D.LBL,13690748.7748,3013054.0138
3.46.E.LBL,13690721.2962,3013054.0138
3.46.F.LBL,13690693.8179,3013054.0138
3.46.G.DBL,13690667.0444,3013054.0138
3.46.H.LBL,13690640.2708,3013054.0138
3.46.I.LBL,13690612.7925,3013054.0138
3.46.J.LBL,13690585.3142,3013054.0138
3.46.K.LGR,13690557.8356,3013054.0138
3.46.L.LBL,13690533.7234,3013054.0138
3.47.A.LBL,13690824.4774,3013074.0141
3.47.B.LBL,13690803.7314,3013074.0141
3.47.C.LBL,13690776.2531,3013074.0141
3.47.D.LBL,13690748.7748,3013074.0141
3.47.E.LBL,13690721.2962,3013074.0141
3.47.F.LBL,13690693.8179,3013074.0141
3.47.G.DBL,13690667.0444,3013074.0141
3.47.H.LBL,13690640.2708,3013074.0141
3.47.I.LBL,13690612.7925,3013074.0141
3.47.J.LBL,13690585.3142,3013074.0141
3.47.K.LGR,13690557.8356,3013074.0141
3.47.L.LBL,13690533.7234,3013074.0141
3.48.A.LBL,13690824.4774,3013094.0140
3.48.B.LBL,13690803.7314,3013094.0140
3.48.C.LBL,13690776.2531,3013094.0140
3.48.D.LBL,13690748.7748,3013094.0140
3.48.E.LBL,13690721.2962,3013094.0140
3.48.F.LBL,13690693.8179,3013094.0140
3.48.G.DBL,13690667.0444,3013094.0140
3.48.H.LBL,13690640.2708,3013094.0140
3.48.I.LBL,13690612.7925,3013094.0140
3.48.J.LBL,13690585.3142,3013094.0140
3.48.K.LGR,13690557.8356,3013094.0140
3.48.L.LBL,13690533.7234,3013094.0140
3.49.A.LBL,13690824.4774,3013114.0140
3.49.B.LBL,13690803.7314,3013114.0140
3.49.C.LBL,13690776.2531,3013114.0140
3.49.D.LBL,13690748.7748,3013114.0140
3.49.E.LBL,13690721.2962,3013114.0140
3.49.F.LBL,13690693.8179,3013114.0140
3.49.G.DBL,13690667.0444,3013114.0140
3.49.H.LBL,13690640.2708,3013114.0140
3.49.I.LBL,13690612.7925,3013114.0140
3.49.J.LBL,13690585.3142,3013114.0140
3.49.K.LGR,13690557.8356,3013114.0140
3.49.L.LBL,13690533.7234,3013114.0140
3.50.A.LBL,13690824.4774,3013134.0139
3.50.B.LBL,13690803.7314,3013134.0139
3.50.C.LBL,13690776.2531,3013134.0139
3.50.D.LBL,13690748.7748,3013134.0139
3.50.E.LBL,13690721.2962,3013134.0139
3.50.F.LBL,13690693.8179,3013134.0139
3.50.G.DBL,13690667.0444,3013134.0139
3.50.H.LBL,13690640.2708,3013134.0139
3.50.I.LBL,13690612.7925,3013134.0139
3.50.J.LBL,13690585.3142,3013134.0139
3.50.K.LGR,13690557.8356,3013134.0139
3.50.L.LBL,13690533.7234,3013134.0139
3.51.A.LBL,13690824.4774,3013154.0139
3.51.B.LBL,13690803.7314,3013154.0139
3.51.C.LBL,13690776.2531,3013154.0139
3.51.D.LBL,13690748.7748,3013154.0139
3.51.E.LBL,13690721.2962,3013154.0139
3.51.F.LBL,13690693.8179,3013154.0139
3.51.G.DBL,13690667.0444,3013154.0139
3.51.H.LBL,13690640.2708,3013154.0139
3.51.I.LBL,13690612.7925,3013154.0139
3.51.J.LBL,13690585.3142,3013154.0139
3.51.K.LGR,13690557.8356,3013154.0139
3.51.L.LBL,13690533.7234,3013154.0139
3.52.A.LBL,13690824.4774,3013174.0139
3.52.B.LBL,13690803.7314,3013174.0139
3.52.C.LBL,13690776.2531,3013174.0139
3.52.D.LBL,13690748.7748,3013174.0139
3.52.E.LBL,13690721.2962,3013174.0139
3.52.F.LBL,13690693.8179,3013174.0139
3.52.G.DBL,13690667.0444,3013174.0139
3.52.H.LBL,13690640.2708,3013174.0139
3.52.I.LBL,13690612.7925,3013174.0139
3.52.J.LBL,13690585.3142,3013174.0139
3.52.K.LGR,13690557.8356,3013174.0139
3.52.L.LBL,13690533.7234,3013174.0139
3.53.A.LBL,13690824.4774,3013194.0138
3.53.B.ORA,13690803.7314,3013194.0138
3.53.C.ORA,13690776.2531,3013194.0138
3.53.D.ORA,13690748.7748,3013194.0138
3.53.E.ORA,13690721.2962,3013194.0138
3.53.F.ORA,13690693.8179,3013194.0138
3.53.G.PNK,13690667.0444,3013194.0138
3.53.H.ORA,13690640.2708,3013194.0138
3.53.I.ORA,13690612.7925,3013194.0138
3.53.J.ORA,13690585.3142,3013194.0138
3.53.K.BLK,13690557.8356,3013194.0138
3.53.L.ORA,13690533.7234,3013194.0138
3.54.A.LBL,13690824.4774,3013214.0138
3.54.B.ORA,13690803.7314,3013214.0138
3.54.C.ORA,13690776.2531,3013214.0138
3.54.D.LBL,13690748.7748,3013214.0138
3.54.E.ORA,13690721.2962,3013214.0138
3.54.F.ORA,13690693.8179,3013214.0138
3.54.G.PNK,13690667.0444,3013214.0138
3.54.H.ORA,13690640.2708,3013214.0138
3.54.I.ORA,13690612.7925,3013214.0138
3.54.J.ORA,13690585.3142,3013214.0138
3.54.K.BLK,13690557.8356,3013214.0138
3.54.L.ORA,13690533.7234,3013214.0138
3.55.A.LBL,13690824.4774,3013234.0137
3.55.B.LBL,13690803.7314,3013234.0137
3.55.C.LBL,13690776.2531,3013234.0137
3.55.D.LBL,13690748.7748,3013234.0137
3.55.E.ORA,13690721.2962,3013234.0137
3.55.F.ORA,13690693.8179,3013234.0137
3.55.G.PNK,13690667.0444,3013234.0137
3.55.H.ORA,13690640.2708,3013234.0137
3.55.I.ORA,13690612.7925,3013234.0137
3.55.J.ORA,13690585.3142,3013234.0137
3.55.K.BLK,13690557.8356,3013234.0137
3.55.L.ORA,13690533.7234,3013234.0137
3.56.A.LBL,13690824.4774,3013254.0140
3.56.B.LBL,13690803.7314,3013254.0140
3.56.C.LBL,13690776.2531,3013254.0140
3.56.D.LBL,13690748.7748,3013254.0140
3.56.E.LBL,13690721.2962,3013254.0140
3.56.F.LBL,13690693.8179,3013254.0140
3.56.G.PNK,13690667.0444,3013254.0140
3.56.H.ORA,13690640.2708,3013254.0140
3.56.I.ORA,13690612.7925,3013254.0140
3.56.J.ORA,13690585.3142,3013254.0140
3.56.K.BLK,13690557.8356,3013254.0140
3.56.L.ORA,13690533.7234,3013254.0140
3.57.A.WHT,13690824.4774,3013274.0140
3.57.B.WHT,13690803.7314,3013274.0140
3.57.C.RED,13690776.2531,3013274.0140
3.57.D.RED,13690748.7748,3013274.0140
3.57.E.RED,13690721.2962,3013274.0140
3.57.F.RED,13690693.8179,3013274.0140
3.57.G.BRO,13690667.0444,3013274.0140
3.57.H.WHT,13690640.2708,3013274.0140
3.57.I.WHT,13690612.7925,3013274.0140
3.57.J.WHT,13690585.3142,3013274.0140
3.57.K.WHT,13690557.8356,3013274.0140
3.57.L.WHT,13690533.7234,3013274.0140
3.58.A.RED,13690824.4774,3013294.0140
3.58.B.WHT,13690803.7314,3013294.0140
3.58.C.RED,13690776.2531,3013294.0140
3.58.D.RED,13690748.7748,3013294.0140
3.58.E.RED,13690721.2962,3013294.0140
