Pilecode,N,E
2.55.J.ORA,13691543.0994,3012954.0140
2.55.K.ORA,13691515.6211,3012954.0140
2.55.L.ORA,13691491.5089,3012954.0140
2.56.A.ORA,13691782.2629,3012974.0139
2.56.B.BLK,13691761.5166,3012974.0139
2.56.C.ORA,13691734.0383,3012974.0139
2.56.D.ORA,13691706.5600,3012974.0139
2.56.E.ORA,13691679.0817,3012974.0139
2.56.F.ORA,13691651.6034,3012974.0139
2.56.G.PNK,13691624.8298,3012974.0139
2.56.H.ORA,13691598.0560,3012974.0139
2.56.I.ORA,13691570.5777,3012974.0139
2.56.J.ORA,13691543.0994,3012974.0139
2.56.K.ORA,13691515.6211,3012974.0139
2.56.L.ORA,13691491.5089,3012974.0139
2.57.A.LBL,13691782.2629,3012994.0139
2.57.B.LBL,13691761.5166,3012994.0139
2.57.C.LBL,13691734.0383,3012994.0139
2.57.D.LBL,13691706.5600,3012994.0139
2.57.E.LBL,13691679.0817,3012994.0139
2.57.F.LBL,13691651.6034,3012994.0139
2.57.G.DBL,13691624.8298,3012994.0139
2.57.H.LBL,13691598.0560,3012994.0139
2.57.I.LBL,13691570.5777,3012994.0139
2.57.J.LBL,13691543.0994,3012994.0139
2.57.K.ORA,13691515.6211,3012994.0139
2.57.L.ORA,13691491.5089,3012994.0139
2.58.A.LBL,13691782.2629,3013014.0139
2.58.B.LBL,13691761.5166,3013014.0139
2.58.C.LBL,13691734.0383,3013014.0139
2.58.D.LBL,13691706.5600,3013014.0139
2.58.E.LBL,13691679.0817,3013014.0139
2.58.F.LBL,13691651.6034,3013014.0139
2.58.G.DBL,13691624.8298,3013014.0139
2.58.H.LBL,13691598.0560,3013014.0139
2.58.I.LBL,13691570.5777,3013014.0139
2.58.J.LBL,13691543.0994,3013014.0139
2.58.K.LBL,13691515.6211,3013014.0139
2.58.L.LBL,13691491.5089,3013014.0139
2.59.A.LBL,13691782.2629,3013034.0138
2.59.B.LBL,13691761.5166,3013034.0138
2.59.C.LBL,13691734.0383,3013034.0138
2.59.D.LBL,13691706.5600,3013034.0138
2.59.E.LBL,13691679.0817,3013034.0138
2.59.F.LBL,13691651.6034,3013034.0138
2.59.G.PNK,13691624.8298,3013034.0138
2.59.H.LBL,13691598.0560,3013034.0138
2.59.I.LBL,13691570.5777,3013034.0138
2.59.J.LBL,13691543.0994,3013034.0138
2.59.K.LBL,13691515.6211,3013034.0138
2.59.L.LBL,13691491.5089,3013034.0138
2.60.A.LBL,13691782.2629,3013054.0138
2.60.B.LBL,13691761.5166,3013054.0138
2.60.C.LBL,13691734.0383,3013054.0138
2.60.D.LBL,13691706.5600,3013054.0138
2.60.E.LBL,13691679.0817,3013054.0138
2.60.F.LBL,13691651.6034,3013054.0138
2.60.G.PNK,13691624.8298,3013054.0138
2.60.H.ORA,13691598.0560,3013054.0138
2.60.I.ORA,13691570.5777,3013054.0138
2.60.J.LBL,13691543.0994,3013054.0138
2.60.K.LBL,13691515.6211,3013054.0138
2.60.L.LBL,13691491.5089,3013054.0138
2.61.A.LBL,13691782.2629,3013074.0141
2.61.B.LBL,13691761.5166,3013074.0141
2.61.C.LBL,13691734.0383,3013074.0141
2.61.D.LBL,13691706.5600,3013074.0141
2.61.E.LBL,13691679.0817,3013074.0141
2.61.F.ORA,13691651.6034,3013074.0141
2.61.G.PNK,13691624.8298,3013074.0141
2.61.H.ORA,13691598.0560,3013074.0141
2.61.I.LBL,13691570.5777,3013074.0141
2.61.J.LBL,13691543.0994,3013074.0141
2.61.K.LBL,13691515.6211,3013074.0141
2.61.L.LBL,13691491.5089,3013074.0141
2.62.A.LBL,13691782.2629,3013094.0140
2.62.B.LBL,13691761.5166,3013094.0140
2.62.C.LBL,13691734.0383,3013094.0140
2.62.D.LBL,13691706.5600,3013094.0140
2.62.E.LBL,13691679.0817,3013094.0140
2.62.F.ORA,13691651.6034,3013094.0140
2.62.G.PNK,13691624.8298,3013094.0140
2.62.H.LBL,13691598.0560,3013094.0140
2.62.I.LBL,13691570.5777,3013094.0140
2.62.J.LBL,13691543.0994,3013094.0140
2.62.K.LBL,13691515.6211,3013094.0140
2.62.L.LBL,13691491.5089,3013094.0140
2.63.A.LBL,13691782.2629,3013114.0140
2.63.B.LBL,13691761.5166,3013114.0140
2.63.C.LBL,13691734.0383,3013114.0140
2.63.D.LBL,13691706.5600,3013114.0140
2.63.E.ORA,13691679.0817,3013114.0140
2.63.F.LBL,13691651.6034,3013114.0140
2.63.G.DBL,13691624.8298,3013114.0140
2.63.H.LBL,13691598.0560,3013114.0140
2.63.I.LBL,13691570.5777,3013114.0140
2.63.J.LBL,13691543.0994,3013114.0140
2.63.K.LBL,13691515.6211,3013114.0140
2.63.L.LBL,13691491.5089,3013114.0140
2.64.A.LBL,13691782.2629,3013134.0139
2.64.B.LBL,13691761.5166,3013134.0139
2.64.C.LBL,13691734.0383,3013134.0139
2.64.D.LBL,13691706.5600,3013134.0139
2.64.E.ORA,13691679.0817,3013134.0139
2.64.F.LBL,13691651.6034,3013134.0139
2.64.G.DBL,13691624.8298,3013134.0139
2.64.H.LBL,13691598.0560,3013134.0139
2.64.I.LBL,13691570.5777,3013134.0139
2.64.J.LBL,13691543.0994,3013134.0139
2.64.K.LBL,13691515.6211,3013134.0139
2.64.L.LBL,13691491.5089,3013134.0139
2.65.A.LBL,13691782.2629,3013154.0139
2.65.B.LBL,13691761.5166,3013154.0139
2.65.C.LBL,13691734.0383,3013154.0139
2.65.D.LBL,13691706.5600,3013154.0139
2.65.E.LBL,13691679.0817,3013154.0139
2.65.F.LBL,13691651.6034,3013154.0139
2.65.G.DBL,13691624.8298,3013154.0139
2.65.H.LBL,13691598.0560,3013154.0139
2.65.I.LBL,13691570.5777,3013154.0139
2.65.J.YEL,13691543.0994,3013154.0139
2.65.K.YEL,13691515.6211,3013154.0139
2.65.L.YEL,13691491.5089,3013154.0139
2.66.A.LBL,13691782.2629,3013174.0139
2.66.B.LBL,13691761.5166,3013174.0139
2.66.C.LBL,13691734.0383,3013174.0139
2.66.D.LBL,13691706.5600,3013174.0139
2.66.E.LBL,13691679.0817,3013174.0139
2.66.F.LBL,13691651.6034,3013174.0139
2.66.G.DBL,13691624.8298,3013174.0139
2.66.H.YEL,13691598.0560,3013174.0139
2.66.I.YEL,13691570.5777,3013174.0139
2.66.J.YEL,13691543.0994,3013174.0139
2.66.K.YEL,13691515.6211,3013174.0139
2.66.L.YEL,13691491.5089,3013174.0139
2.67.A.LBL,13691782.2629,3013194.0138
2.67.B.LBL,13691761.5166,3013194.0138
2.67.C.LBL,13691734.0383,3013194.0138
2.67.D.LBL,13691706.5600,3013194.0138
2.67.E.LBL,13691679.0817,3013194.0138
2.67.F.LBL,13691651.6034,3013194.0138
2.67.G.DBL,13691624.8298,3013194.0138
2.67.H.YEL,13691598.0560,3013194.0138
2.67.I.YEL,13691570.5777,3013194.0138
2.67.J.YEL,13691543.0994,3013194.0138
2.67.K.YEL,13691515.6211,3013194.0138
2.67.L.YEL,13691491.5089,3013194.0138
2.68.A.LBL,13691782.2629,3013214.0138
2.68.B.LBL,13691761.5166,3013214.0138
2.68.C.LBL,13691734.0383,3013214.0138
2.68.D.LBL,13691706.5600,3013214.0138
2.68.E.LBL,13691679.0817,3013214.0138
2.68.F.YEL,13691651.6034,3013214.0138
2.68.G.DBL,13691624.8298,3013214.0138
2.68.H.YEL,13691598.0560,3013214.0138
2.68.I.YEL,13691570.5777,3013214.0138
2.68.J.YEL,13691543.0994,3013214.0138
2.68.K.YEL,13691515.6211,3013214.0138
2.68.L.YEL,13691491.5089,3013214.0138
2.69.A.LBL,13691782.2629,3013234.0137
2.69.B.LBL,13691761.5166,3013234.0137
2.69.C.LBL,13691734.0383,3013234.0137
2.69.D.LBL,13691706.5600,3013234.0137
2.69.E.LBL,13691679.0817,3013234.0137
2.69.F.LBL,13691651.6034,3013234.0137
2.69.G.DBL,13691624.8298,3013234.0137
2.69.H.YEL,13691598.0560,3013234.0137
2.69.I.YEL,13691570.5777,3013234.0137
2.69.J.YEL,13691543.0994,3013234.0137
2.69.K.YEL,13691515.6211,3013234.0137
2.69.L.YEL,13691491.5089,3013234.0137
2.70.A.ORA,13691782.2629,3013254.0140
2.70.B.LBL,13691761.5166,3013254.0140
2.70.C.LBL,13691734.0383,3013254.0140
2.70.D.LBL,13691706.5600,3013254.0140
2.70.E.LBL,13691679.0817,3013254.0140
2.70.F.LBL,13691651.6034,3013254.0140
2.70.G.DBL,13691624.8298,3013254.0140
2.70.H.YEL,13691598.0560,3013254.0140
2.70.I.YEL,13691570.5777,3013254.0140
2.70.J.YEL,13691543.0994,3013254.0140
2.70.K.YEL,13691515.6211,3013254.0140
2.70.L.YEL,13691491.5089,3013254.0140
2.71.A.ORA,13691782.2629,3013274.0140
2.71.B.LBL,13691761.5166,3013274.0140
2.71.C.LBL,13691734.0383,3013274.0140
2.71.D.LBL,13691706.5600,3013274.0140
2.71.E.LBL,13691679.0817,3013274.0140
2.71.F.LBL,13691651.6034,3013274.0140
2.71.G.DBL,13691624.8298,3013274.0140
2.71.H.YEL,13691598.0560,3013274.0140
2.71.I.YEL,13691570.5777,3013274.0140
2.71.J.YEL,13691543.0994,3013274.0140
2.71.K.LGR,13691515.6211,3013274.0140
2.71.L.YEL,13691491.5089,3013274.0140
2.72.A.LBL,13691782.2629,3013294.0140
2.72.B.LBL,13691761.5166,3013294.0140
2.72.C.LBL,13691734.0383,3013294.0140
2.72.D.LBL,13691706.5600,3013294.0140
2.72.E.LBL,13691679.0817,3013294.0140
2.72.F.LBL,13691651.6034,3013294.0140
2.72.G.DBL,13691624.8298,3013294.0140
2.72.H.YEL,13691598.0560,3013294.0140
2.72.I.YEL,13691570.5777,3013294.0140
2.72.J.YEL,13691543.0994,3013294.0140
2.72.K.LGR,13691515.6211,3013294.0140
2.72.L.YEL,13691491.5089,3013294.0140
2.73.A.LBL,13691782.2629,3013314.0139
2.73.B.LBL,13691761.5166,3013314.0139
2.73.C.LBL,13691734.0383,3013314.0139
2.73.D.LBL,13691706.5600,3013314.0139
2.73.E.LBL,13691679.0817,3013314.0139
2.73.F.LBL,13691651.6034,3013314.0139
2.73.G.DBL,13691624.8298,3013314.0139
2.73.H.YEL,13691598.0560,3013314.0139
2.73.I.YEL,13691570.5777,3013314.0139
2.73.J.YEL,13691543.0994,3013314.0139
2.73.K.LGR,13691515.6211,3013314.0139
2.73.L.YEL,13691491.5089,3013314.0139
2.74.A.LBL,13691782.2629,3013334.0139
2.74.B.LBL,13691761.5166,3013334.0139
2.74.C.LBL,13691734.0383,3013334.0139
2.74.D.LBL,13691706.5600,3013334.0139
2.74.E.LBL,13691679.0817,3013334.0139
2.74.F.LBL,13691651.6034,3013334.0139
2.74.G.DBL,13691624.8298,3013334.0139
2.74.H.YEL,13691598.0560,3013334.0139
2.74.I.YEL,13691570.5777,3013334.0139
2.74.J.YEL,13691543.0994,3013334.0139
2.74.K.LGR,13691515.6211,3013334.0139
2.74.L.YEL,13691491.5089,3013334.0139
2.75.A.LBL,13691782.2629,3013354.0138
2.75.B.BLK,13691761.5166,3013354.0138
2.75.C.LBL,13691734.0383,3013354.0138
2.75.D.LBL,13691706.5600,3013354.0138
2.75.E.LBL,13691679.0817,3013354.0138
2.75.F.LBL,13691651.6034,3013354.0138
2.75.G.DBL,13691624.8298,3013354.0138
2.75.H.YEL,13691598.0560,3013354.0138
2.75.I.YEL,13691570.5777,3013354.0138
2.75.J.YEL,13691543.0994,3013354.0138
2.75.K.LGR,13691515.6211,3013354.0138
2.75.L.YEL,13691491.5089,3013354.0138
2.76.A.ORA,13691782.2629,3013374.0138
2.76.B.BLK,13691761.5166,3013374.0138
2.76.C.LBL,13691734.0383,3013374.0138
2.76.D.LBL,13691706.5600,3013374.0138
2.76.E.LBL,13691679.0817,3013374.0138
2.76.F.LBL,13691651.6034,3013374.0138
2.76.G.DBL,13691624.8298,3013374.0138
2.76.H.YEL,13691598.0560,3013374.0138
2.76.I.YEL,13691570.5777,3013374.0138
2.76.J.YEL,13691543.0994,3013374.0138
2.76.K.LGR,13691515.6211,3013374.0138
2.76.L.YEL,13691491.5089,3013374.0138
2.77.A.LBL,13691782.2629,3013394.0138
2.77.B.BLK,13691761.5166,3013394.0138
2.77.C.LBL,13691734.0383,3013394.0138
2.77.D.LBL,13691706.5600,3013394.0138
2.77.E.LBL,13691679.0817,3013394.0138
2.77.F.LBL,13691651.6034,3013394.0138
2.77.G.DBL,13691624.8298,3013394.0138
2.77.H.YEL,13691598.0560,3013394.0138
2.77.I.YEL,13691570.5777,3013394.0138
2.77.J.YEL,13691543.0994,3013394.0138
2.77.K.LGR,13691515.6211,3013394.0138
2.77.L.LBL,13691491.5089,3013394.0138
2.78.A.LBL,13691782.2629,3013414.0140
2.78.B.BLK,13691761.5166,3013414.0140
2.78.C.LBL,13691734.0383,3013414.0140
2.78.D.LBL,13691706.5600,3013414.0140
2.78.E.LBL,13691679.0817,3013414.0140
2.78.F.LBL,13691651.6034,3013414.0140
2.78.G.DBL,13691624.8298,3013414.0140
2.78.H.YEL,13691598.0560,3013414.0140
2.78.I.YEL,13691570.5777,3013414.0140
2.78.J.YEL,13691543.0994,3013414.0140
2.78.K.LGR,13691515.6211,3013414.0140
2.78.L.LBL,13691491.5089,3013414.0140
2.79.A.ORA,13691782.2629,3013434.0140
2.79.B.BLK,13691761.5166,3013434.0140
2.79.C.LBL,13691734.0383,3013434.0140
2.79.D.LBL,13691706.5600,3013434.0140
2.79.E.LBL,13691679.0817,3013434.0140
2.79.F.LBL,13691651.6034,3013434.0140
2.79.G.DBL,13691624.8298,3013434.0140
2.79.H.YEL,13691598.0560,3013434.0140
2.79.I.YEL,13691570.5777,3013434.0140
2.79.J.LBL,13691543.0994,3013434.0140
2.79.K.LGR,13691515.6211,3013434.0140
2.79.L.LBL,13691491.5089,3013434.0140
2.80.A.LBL,13691782.2629,3013454.0140
2.80.B.BLK,13691761.5166,3013454.0140
2.80.C.LBL,13691734.0383,3013454.0140
2.80.D.LBL,13691706.5600,3013454.0140
2.80.E.LBL,13691679.0817,3013454.0140
2.80.F.LBL,13691651.6034,3013454.0140
2.80.G.DBL,13691624.8298,3013454.0140
2.80.H.YEL,13691598.0560,3013454.0140
2.80.I.LBL,13691570.5777,3013454.0140
2.80.J.LBL,13691543.0994,3013454.0140
2.80.K.LGR,13691515.6211,3013454.0140
2.80.L.LBL,13691491.5089,3013454.0140
2.81.A.ORA,13691782.2629,3013474.0139
2.81.B.BLK,13691761.5166,3013474.0139
2.81.C.LBL,13691734.0383,3013474.0139
2.81.D.LBL,13691706.5600,3013474.0139
2.81.E.LBL,13691679.0817,3013474.0139
2.81.F.LBL,13691651.6034,3013474.0139
2.81.G.DBL,13691624.8298,3013474.0139
2.81.H.LBL,13691598.0560,3013474.0139
2.81.I.LBL,13691570.5777,3013474.0139
2.81.J.LBL,13691543.0994,3013474.0139
2.81.K.BLK,13691515.6211,3013474.0139
2.81.L.ORA,13691491.5089,3013474.0139
2.82.A.LBL,13691782.2629,3013494.0139
2.82.B.BLK,13691761.5166,3013494.0139
2.82.C.LBL,13691734.0383,3013494.0139
2.82.D.LBL,13691706.5600,3013494.0139
2.82.E.LBL,13691679.0817,3013494.0139
2.82.F.LBL,13691651.6034,3013494.0139
2.82.G.DBL,13691624.8298,3013494.0139
2.82.H.LBL,13691598.0560,3013494.0139
2.82.I.LBL,13691570.5777,3013494.0139
2.82.J.LBL,13691543.0994,3013494.0139
2.82.K.BLK,13691515.6211,3013494.0139
2.82.L.ORA,13691491.5089,3013494.0139
2.83.A.ORA,13691782.2629,3013514.0138
2.83.B.BLK,13691761.5166,3013514.0138
2.83.C.LBL,13691734.0383,3013514.0138
2.83.D.LBL,13691706.5600,3013514.0138
2.83.E.LBL,13691679.0817,3013514.0138
2.83.F.LBL,13691651.6034,3013514.0138
2.83.G.DBL,13691624.8298,3013514.0138
2.83.H.LBL,13691598.0560,3013514.0138
2.83.I.LBL,13691570.5777,3013514.0138
2.83.J.LBL,13691543.0994,3013514.0138
2.83.K.BLK,13691515.6211,3013514.0138
2.83.L.ORA,13691491.5089,3013514.0138
2.84.A.LBL,13691782.2629,3013534.0138
2.84.B.BLK,13691761.5166,3013534.0138
2.84.C.LBL,13691734.0383,3013534.0138
2.84.D.LBL,13691706.5600,3013534.0138
2.84.E.LBL,13691679.0817,3013534.0138
2.84.F.LBL,13691651.6034,3013534.0138
2.84.G.DBL,13691624.8298,3013534.0138
2.84.H.LBL,13691598.0560,3013534.0138
2.84.I.LBL,13691570.5777,3013534.0138
2.84.J.LBL,13691543.0994,3013534.0138
2.84.K.BLK,13691515.6211,3013534.0138
2.84.L.ORA,13691491.5089,3013534.0138
2.85.A.ORA,13691782.2629,3013554.0138
2.85.B.BLK,13691761.5166,3013554.0138
2.85.C.LBL,13691734.0383,3013554.0138
2.85.D.LBL,13691706.5600,3013554.0138
2.85.E.LBL,13691679.0817,3013554.0138
2.85.F.LBL,13691651.6034,3013554.0138
2.85.G.PNK,13691624.8298,3013554.0138
2.85.H.LBL,13691598.0560,3013554.0138
2.85.I.LBL,13691570.5777,3013554.0138
2.85.J.ORA,13691543.0994,3013554.0138
2.85.K.BLK,13691515.6211,3013554.0138
2.85.L.ORA,13691491.5089,3013554.0138
2.86.A.ORA,13691782.2629,3013574.0140
2.86.B.BLK,13691761.5166,3013574.0140
2.86.C.LBL,13691734.0383,3013574.0140
2.86.D.LBL,13691706.5600,3013574.0140
2.86.E.LBL,13691679.0817,3013574.0140
2.86.F.LBL,13691651.6034,3013574.0140
2.86.G.PNK,13691624.8298,3013574.0140
2.86.H.LBL,13691598.0560,3013574.0140
2.86.I.ORA,13691570.5777,3013574.0140
2.86.J.ORA,13691543.0994,3013574.0140
2.86.K.BLK,13691515.6211,3013574.0140
2.86.L.ORA,13691491.5089,3013574.0140
2.87.A.ORA,13691782.2629,3013594.0140
2.87.B.BLK,13691761.5166,3013594.0140
2.87.C.LBL,13691734.0383,3013594.0140
2.87.D.LBL,13691706.5600,3013594.0140
2.87.E.LBL,13691679.0817,3013594.0140
2.87.F.LBL,13691651.6034,3013594.0140
2.87.G.PNK,13691624.8298,3013594.0140
2.87.H.LBL,13691598.0560,3013594.0140
2.87.I.ORA,13691570.5777,3013594.0140
2.87.J.ORA,13691543.0994,3013594.0140
2.87.K.BLK,13691515.6211,3013594.0140
2.87.L.ORA,13691491.5089,3013594.0140
2.88.A.ORA,13691782.2629,3013614.0140
2.88.B.BLK,13691761.5166,3013614.0140
2.88.C.LBL,13691734.0383,3013614.0140
2.88.D.LBL,13691706.5600,3013614.0140
2.88.E.LBL,13691679.0817,3013614.0140
2.88.F.LBL,13691651.6034,3013614.0140
2.88.G.PNK,13691624.8298,3013614.0140
2.88.H.LBL,13691598.0560,3013614.0140
2.88.I.ORA,13691570.5777,3013614.0140
2.88.J.ORA,13691543.0994,3013614.0140
2.88.K.BLK,13691515.6211,3013614.0140
2.88.L.ORA,13691491.5089,3013614.0140
2.89.A.LBL,13691782.2629,3013634.0139
2.89.B.BLK,13691761.5166,3013634.0139
2.89.C.LBL,13691734.0383,3013634.0139
2.89.D.LBL,13691706.5600,3013634.0139
2.89.E.LBL,13691679.0817,3013634.0139
2.89.F.LBL,13691651.6034,3013634.0139
2.89.G.PNK,13691624.8298,3013634.0139
2.89.H.ORA,13691598.0560,3013634.0139
2.89.I.ORA,13691570.5777,3013634.0139
2.89.J.ORA,13691543.0994,3013634.0139
2.89.K.BLK,13691515.6211,3013634.0139
2.89.L.ORA,13691491.5089,3013634.0139
2.90.A.LBL,13691782.2629,3013654.0139
2.90.B.LGR,13691761.5166,3013654.0139
2.90.C.LBL,13691734.0383,3013654.0139
2.90.D.LBL,13691706.5600,3013654.0139
2.90.E.LBL,13691679.0817,3013654.0139
2.90.F.LBL,13691651.6034,3013654.0139
2.90.G.DBL,13691624.8298,3013654.0139
2.90.H.LBL,13691598.0560,3013654.0139
2.90.I.LBL,13691570.5777,3013654.0139
2.90.J.LBL,13691543.0994,3013654.0139
2.90.K.BLK,13691515.6211,3013654.0139
2.90.L.LBL,13691491.5089,3013654.0139
2.91.A.LBL,13691782.2629,3013674.0138
2.91.B.LGR,13691761.5166,3013674.0138
2.91.C.LBL,13691734.0383,3013674.0138
2.91.D.LBL,13691706.5600,3013674.0138
2.91.E.LBL,13691679.0817,3013674.0138
2.91.F.LBL,13691651.6034,3013674.0138
2.91.G.DBL,13691624.8298,3013674.0138
2.91.H.LBL,13691598.0560,3013674.0138
2.91.I.LBL,13691570.5777,3013674.0138
2.91.J.LBL,13691543.0994,3013674.0138
2.91.K.BLK,13691515.6211,3013674.0138
2.91.L.ORA,13691491.5089,3013674.0138
2.92.A.WHT,13691782.2629,3013694.0138
2.92.B.RED,13691761.5166,3013694.0138
2.92.C.RED,13691734.0383,3013694.0138
2.92.D.RED,13691706.5600,3013694.0138
2.92.E.RED,13691679.0817,3013694.0138
2.92.F.RED,13691651.6034,3013694.0138
2.92.G.BRO,13691624.8298,3013694.0138
2.92.H.WHT,13691598.0560,3013694.0138
2.92.I.WHT,13691570.5777,3013694.0138
2.92.J.WHT,13691543.0994,3013694.0138
2.92.K.WHT,13691515.6211,3013694.0138
2.92.L.WHT,13691491.5089,3013694.0138
2.93.A.WHT,13691782.2629,3013714.0138
2.93.B.WHT,13691761.5166,3013714.0138
2.93.C.RED,13691734.0383,3013714.0138
2.93.D.RED,13691706.5600,3013714.0138
2.93.E.RED,13691679.0817,3013714.0138
2.93.F.RED,13691651.6034,3013714.0138
2.93.G.PRP,13691624.8298,3013714.0138
2.93.H.WHT,13691598.0560,3013714.0138
2.93.I.WHT,13691570.5777,3013714.0138
2.93.J.WHT,13691543.0994,3013714.0138
2.93.K.WHT,13691515.6211,3013714.0138
2.93.L.WHT,13691491.5089,3013714.0138
3.62.A.LBL,13691463.0011,3013094.0140
3.62.B.LBL,13691442.2548,3013094.0140
3.62.C.LBL,13691414.7765,3013094.0140
3.62.D.LBL,13691387.2982,3013094.0140
3.62.E.LBL,13691359.8199,3013094.0140
3.62.F.LBL,13691332.3416,3013094.0140
3.62.G.PRP,13691305.5680,3013094.0140
3.62.H.LBL,13691278.7945,3013094.0140
3.62.I.LBL,13691251.3162,3013094.0140
3.62.J.LBL,13691223.8375,3013094.0140
3.62.K.LBL,13691196.3592,3013094.0140
3.62.L.LBL,13691172.2471,3013094.0140
3.63.A.LBL,13691463.0011,3013114.0140
3.63.B.LBL,13691442.2548,3013114.0140
3.63.C.LBL,13691414.7765,3013114.0140
3.63.D.LBL,13691387.2982,3013114.0140
3.63.E.LBL,13691359.8199,3013114.0140
3.63.F.LBL,13691332.3416,3013114.0140
3.63.G.DBL,13691305.5680,3013114.0140
3.63.H.LBL,13691278.7945,3013114.0140
3.63.I.LBL,13691251.3162,3013114.0140
3.63.J.LBL,13691223.8375,3013114.0140
3.63.K.LBL,13691196.3592,3013114.0140
3.63.L.LBL,13691172.2471,3013114.0140
3.64.A.LBL,13691463.0011,3013134.0139
3.64.B.LBL,13691442.2548,3013134.0139
3.64.C.LBL,13691414.7765,3013134.0139
3.64.D.LBL,13691387.2982,3013134.0139
3.64.E.LBL,13691359.8199,3013134.0139
3.64.F.LBL,13691332.3416,3013134.0139
3.64.G.DBL,13691305.5680,3013134.0139
3.64.H.LBL,13691278.7945,3013134.0139
3.64.I.LBL,13691251.3162,3013134.0139
3.64.J.LBL,13691223.8375,3013134.0139
3.64.K.LBL,13691196.3592,3013134.0139
3.64.L.LBL,13691172.2471,3013134.0139
3.65.A.YEL,13691463.0011,3013154.0139
3.65.B.YEL,13691442.2548,3013154.0139
3.65.C.LBL,13691414.7765,3013154.0139
3.65.D.LBL,13691387.2982,3013154.0139
3.65.E.LBL,13691359.8199,3013154.0139
3.65.F.LBL,13691332.3416,3013154.0139
3.65.G.DBL,13691305.5680,3013154.0139
3.65.H.LBL,13691278.7945,3013154.0139
3.65.I.LBL,13691251.3162,3013154.0139
3.65.J.LBL,13691223.8375,3013154.0139
3.65.K.LBL,13691196.3592,3013154.0139
3.65.L.LBL,13691172.2471,3013154.0139
3.66.A.YEL,13691463.0011,3013174.0139
3.66.B.YEL,13691442.2548,3013174.0139
3.66.C.YEL,13691414.7765,3013174.0139
3.66.D.YEL,13691387.2982,3013174.0139
3.66.E.LBL,13691359.8199,3013174.0139
3.66.F.YEL,13691332.3416,3013174.0139
3.66.G.DBL,13691305.5680,3013174.0139
3.66.H.LBL,13691278.7945,3013174.0139
3.66.I.LBL,13691251.3162,3013174.0139
3.66.J.LBL,13691223.8375,3013174.0139
3.66.K.LBL,13691196.3592,3013174.0139
3.66.L.LBL,13691172.2471,3013174.0139
3.67.A.YEL,13691463.0011,3013194.0138
3.67.B.YEL,13691442.2548,3013194.0138
3.67.C.YEL,13691414.7765,3013194.0138
3.67.D.YEL,13691387.2982,3013194.0138
3.67.E.YEL,13691359.8199,3013194.0138
3.67.F.YEL,13691332.3416,3013194.0138
3.67.G.DBL,13691305.5680,3013194.0138
3.67.H.LBL,13691278.7945,3013194.0138
3.67.I.LBL,13691251.3162,3013194.0138
3.67.J.LBL,13691223.8375,3013194.0138
3.67.K.LBL,13691196.3592,3013194.0138
3.67.L.LBL,13691172.2471,3013194.0138
3.68.A.YEL,13691463.0011,3013214.0138
3.68.B.YEL,13691442.2548,3013214.0138
3.68.C.YEL,13691414.7765,3013214.0138
3.68.D.YEL,13691387.2982,3013214.0138
3.68.E.YEL,13691359.8199,3013214.0138
3.68.F.LBL,13691332.3416,3013214.0138
3.68.G.DBL,13691305.5680,3013214.0138
3.68.H.LBL,13691278.7945,3013214.0138
3.68.I.LBL,13691251.3162,3013214.0138
3.68.J.LBL,13691223.8375,3013214.0138
3.68.K.LBL,13691196.3592,3013214.0138
3.68.L.LBL,13691172.2471,3013214.0138
3.69.A.YEL,13691463.0011,3013234.0137
3.69.B.YEL,13691442.2548,3013234.0137
3.69.C.YEL,13691414.7765,3013234.0137
3.69.D.LBL,13691387.2982,3013234.0137
3.69.E.LBL,13691359.8199,3013234.0137
3.69.F.LBL,13691332.3416,3013234.0137
3.69.G.DBL,13691305.5680,3013234.0137
3.69.H.LBL,13691278.7945,3013234.0137
3.69.I.LBL,13691251.3162,3013234.0137
3.69.J.LBL,13691223.8375,3013234.0137
3.69.K.LBL,13691196.3592,3013234.0137
3.69.L.LBL,13691172.2471,3013234.0137
3.70.A.YEL,13691463.0011,3013254.0140
3.70.B.YEL,13691442.2548,3013254.0140
3.70.C.YEL,13691414.7765,3013254.0140
3.70.D.LBL,13691387.2982,3013254.0140
3.70.E.LBL,13691359.8199,3013254.0140
3.70.F.LBL,13691332.3416,3013254.0140
3.70.G.DBL,13691305.5680,3013254.0140
3.70.H.LBL,13691278.7945,3013254.0140
3.70.I.LBL,13691251.3162,3013254.0140
3.70.J.LBL,13691223.8375,3013254.0140
3.70.K.LBL,13691196.3592,3013254.0140
3.70.L.LBL,13691172.2471,3013254.0140
3.71.A.RED,13691463.0011,3013274.0140
3.71.B.RED,13691442.2548,3013274.0140
3.71.C.RED,13691414.7765,3013274.0140
3.71.D.RED,13691387.2982,3013274.0140
3.71.E.RED,13691359.8199,3013274.0140
3.71.F.RED,13691332.3416,3013274.0140
3.71.G.BRO,13691305.5680,3013274.0140
3.71.H.RED,13691278.7945,3013274.0140
3.71.I.RED,13691251.3162,3013274.0140
3.71.J.RED,13691223.8375,3013274.0140
3.71.K.WHT,13691196.3592,3013274.0140
3.71.L.WHT,13691172.2471,3013274.0140
3.72.A.RED,13691463.0011,3013294.0140
3.72.B.RED,13691442.2548,3013294.0140
3.72.C.RED,13691414.7765,3013294.0140
3.72.D.RED,13691387.2982,3013294.0140
