Pilecode,N,E
2.25.B.LBL,13696558.7865,2996519.3274
2.25.C.LBL,13696531.3082,2996519.3274
2.25.D.LBL,13696503.8296,2996519.3274
2.25.E.LBL,13696476.3513,2996519.3274
2.25.F.LBL,13696448.8730,2996519.3274
2.25.G.DBL,13696422.0995,2996519.3274
2.25.H.LBL,13696395.3259,2996519.3274
2.25.I.LBL,13696367.8476,2996519.3274
2.25.J.LBL,13696340.3690,2996519.3274
2.25.K.LBL,13696312.8907,2996519.3274
2.25.L.LBL,13696288.7785,2996519.3274
2.26.A.LBL,13696579.5325,2996539.3273
2.26.B.LBL,13696558.7865,2996539.3273
2.26.C.LBL,13696531.3082,2996539.3273
2.26.D.LBL,13696503.8296,2996539.3273
2.26.E.LBL,13696476.3513,2996539.3273
2.26.F.LBL,13696448.8730,2996539.3273
2.26.G.DBL,13696422.0995,2996539.3273
2.26.H.LBL,13696395.3259,2996539.3273
2.26.I.LBL,13696367.8476,2996539.3273
2.26.J.LBL,13696340.3690,2996539.3273
2.26.K.LBL,13696312.8907,2996539.3273
2.26.L.YEL,13696288.7785,2996539.3273
2.27.A.LBL,13696579.5325,2996559.3273
2.27.B.LBL,13696558.7865,2996559.3273
2.27.C.LBL,13696531.3082,2996559.3273
2.27.D.LBL,13696503.8296,2996559.3273
2.27.E.LBL,13696476.3513,2996559.3273
2.27.F.LBL,13696448.8730,2996559.3273
2.27.G.DBL,13696422.0995,2996559.3273
2.27.H.LBL,13696395.3259,2996559.3273
2.27.I.LBL,13696367.8476,2996559.3273
2.27.J.LBL,13696340.3690,2996559.3273
2.27.K.LBL,13696312.8907,2996559.3273
2.27.L.LBL,13696288.7785,2996559.3273
2.28.A.LBL,13696579.5325,2996579.3272
2.28.B.LBL,13696558.7865,2996579.3272
2.28.C.LBL,13696531.3082,2996579.3272
2.28.D.LBL,13696503.8296,2996579.3272
2.28.E.LBL,13696476.3513,2996579.3272
2.28.F.LBL,13696448.8730,2996579.3272
2.28.G.DBL,13696422.0995,2996579.3272
2.28.H.LBL,13696395.3259,2996579.3272
2.28.I.LBL,13696367.8476,2996579.3272
2.28.J.LBL,13696340.3690,2996579.3272
2.28.K.LBL,13696312.8907,2996579.3272
2.28.L.LBL,13696288.7785,2996579.3272
2.29.A.LBL,13696579.5325,2996599.3272
2.29.B.LBL,13696558.7865,2996599.3272
2.29.C.LBL,13696531.3082,2996599.3272
2.29.D.LBL,13696503.8296,2996599.3272
2.29.E.LBL,13696476.3513,2996599.3272
2.29.F.LBL,13696448.8730,2996599.3272
2.29.G.DBL,13696422.0995,2996599.3272
2.29.H.LBL,13696395.3259,2996599.3272
2.29.I.LBL,13696367.8476,2996599.3272
2.29.J.LBL,13696340.3690,2996599.3272
2.29.K.YEL,13696312.8907,2996599.3272
2.29.L.YEL,13696288.7785,2996599.3272
2.30.A.LBL,13696579.5325,2996619.3272
2.30.B.LBL,13696558.7865,2996619.3272
2.30.C.LBL,13696531.3082,2996619.3272
2.30.D.LBL,13696503.8296,2996619.3272
2.30.E.LBL,13696476.3513,2996619.3272
2.30.F.LBL,13696448.8730,2996619.3272
2.30.G.DBL,13696422.0995,2996619.3272
2.30.H.LBL,13696395.3259,2996619.3272
2.30.I.LBL,13696367.8476,2996619.3272
2.30.J.LBL,13696340.3690,2996619.3272
2.30.K.YEL,13696312.8907,2996619.3272
2.30.L.YEL,13696288.7785,2996619.3272
2.31.A.LBL,13696579.5325,2996639.3271
2.31.B.LBL,13696558.7865,2996639.3271
2.31.C.LBL,13696531.3082,2996639.3271
2.31.D.LBL,13696503.8296,2996639.3271
2.31.E.LBL,13696476.3513,2996639.3271
2.31.F.LBL,13696448.8730,2996639.3271
2.31.G.DBL,13696422.0995,2996639.3271
2.31.H.LBL,13696395.3259,2996639.3271
2.31.I.LBL,13696367.8476,2996639.3271
2.31.J.LBL,13696340.3690,2996639.3271
2.31.K.YEL,13696312.8907,2996639.3271
2.31.L.YEL,13696288.7785,2996639.3271
2.32.A.LBL,13696579.5325,2996659.3271
2.32.B.LBL,13696558.7865,2996659.3271
2.32.C.LBL,13696531.3082,2996659.3271
2.32.D.LBL,13696503.8296,2996659.3271
2.32.E.LBL,13696476.3513,2996659.3271
2.32.F.LBL,13696448.8730,2996659.3271
2.32.G.DBL,13696422.0995,2996659.3271
2.32.H.LBL,13696395.3259,2996659.3271
2.32.I.LBL,13696367.8476,2996659.3271
2.32.J.LBL,13696340.3690,2996659.3271
2.32.K.YEL,13696312.8907,2996659.3271
2.32.L.YEL,13696288.7785,2996659.3271
2.33.A.LBL,13696579.5325,2996679.3274
2.33.B.LBL,13696558.7865,2996679.3274
2.33.C.LBL,13696531.3082,2996679.3274
2.33.D.LBL,13696503.8296,2996679.3274
2.33.E.LBL,13696476.3513,2996679.3274
2.33.F.LBL,13696448.8730,2996679.3274
2.33.G.DBL,13696422.0995,2996679.3274
2.33.H.LBL,13696395.3259,2996679.3274
2.33.I.LBL,13696367.8476,2996679.3274
2.33.J.LBL,13696340.3690,2996679.3274
2.33.K.YEL,13696312.8907,2996679.3274
2.33.L.YEL,13696288.7785,2996679.3274
2.34.A.WHT,13696579.5325,2996699.3273
2.34.B.WHT,13696558.7865,2996699.3273
2.34.C.WHT,13696531.3082,2996699.3273
2.34.D.WHT,13696503.8296,2996699.3273
2.34.E.WHT,13696476.3513,2996699.3273
2.34.F.RED,13696448.8730,2996699.3273
2.34.G.BRO,13696422.0995,2996699.3273
2.34.H.LBL,13696395.3259,2996699.3273
2.34.I.LBL,13696367.8476,2996699.3273
2.34.J.LBL,13696340.3690,2996699.3273
2.34.K.YEL,13696312.8907,2996699.3273
2.34.L.YEL,13696288.7785,2996699.3273
2.35.A.WHT,13696579.5325,2996719.3273
2.35.B.WHT,13696558.7865,2996719.3273
2.35.C.WHT,13696531.3082,2996719.3273
2.35.D.WHT,13696503.8296,2996719.3273
2.35.E.WHT,13696476.3513,2996719.3273
2.35.F.WHT,13696448.8730,2996719.3273
2.35.G.PRP,13696422.0995,2996719.3273
2.35.H.LBL,13696395.3259,2996719.3273
2.35.I.LBL,13696367.8476,2996719.3273
2.35.J.LBL,13696340.3690,2996719.3273
2.35.K.YEL,13696312.8907,2996719.3273
2.35.L.YEL,13696288.7785,2996719.3273
2.36.D1.LBL,13696486.9989,2996745.9906
2.36.E1.LGR,13696466.2529,2996745.9906
2.36.F1.LBL,13696445.5069,2996745.9906
2.36.G.PRP,13696422.0995,2996745.9906
2.36.H.LBL,13696395.3259,2996745.9906
2.36.I.LBL,13696367.8476,2996745.9906
2.36.J.LBL,13696340.3690,2996745.9906
2.36.K.YEL,13696312.8907,2996745.9906
2.36.L.YEL,13696288.7785,2996745.9906
2.37.D1.LBL,13696486.9989,2996765.9906
2.37.E1.LGR,13696466.2529,2996765.9906
2.37.F1.LBL,13696445.5069,2996765.9906
2.37.G.DBL,13696422.0995,2996765.9906
2.37.H.LBL,13696395.3259,2996765.9906
2.37.I.LBL,13696367.8476,2996765.9906
2.37.J.LBL,13696340.3690,2996765.9906
2.37.K.YEL,13696312.8907,2996765.9906
2.37.L.YEL,13696288.7785,2996765.9906
2.38.D1.YEL,13696486.9989,2996785.9905
2.38.E1.LGR,13696466.2529,2996785.9905
2.38.F1.LBL,13696445.5069,2996785.9905
2.38.G.DBL,13696422.0995,2996785.9905
2.38.H.YEL,13696395.3259,2996785.9905
2.38.I.LBL,13696367.8476,2996785.9905
2.38.J.LBL,13696340.3690,2996785.9905
2.38.K.YEL,13696312.8907,2996785.9905
2.38.L.YEL,13696288.7785,2996785.9905
2.39.A.WHT,13696579.5325,2996805.9905
2.39.B.WHT,13696558.7865,2996805.9905
2.39.C.RED,13696531.3082,2996805.9905
2.39.D.RED,13696503.8296,2996805.9905
2.39.E.RED,13696476.3513,2996805.9905
2.39.F.RED,13696448.8730,2996805.9905
2.39.G.BRO,13696422.0995,2996805.9905
2.39.H.YEL,13696395.3259,2996805.9905
2.39.I.YEL,13696367.8476,2996805.9905
2.39.J.YEL,13696340.3690,2996805.9905
2.39.K.YEL,13696312.8907,2996805.9905
2.39.L.YEL,13696288.7785,2996805.9905
2.40.A.WHT,13696579.5325,2996825.9905
2.40.B.WHT,13696558.7865,2996825.9905
2.40.C.WHT,13696531.3082,2996825.9905
2.40.D.RED,13696503.8296,2996825.9905
2.40.E.RED,13696476.3513,2996825.9905
2.40.F.RED,13696448.8730,2996825.9905
2.40.G.BRO,13696422.0995,2996825.9905
2.40.H.YEL,13696395.3259,2996825.9905
2.40.I.YEL,13696367.8476,2996825.9905
2.40.J.YEL,13696340.3690,2996825.9905
2.40.K.YEL,13696312.8907,2996825.9905
2.40.L.YEL,13696288.7785,2996825.9905
2.41.A.LBL,13696579.5325,2996845.9907
2.41.B.LBL,13696558.7865,2996845.9907
2.41.C.LBL,13696531.3082,2996845.9907
2.41.D.LBL,13696503.8296,2996845.9907
2.41.E.LBL,13696476.3513,2996845.9907
2.41.F.LBL,13696448.8730,2996845.9907
2.41.G.DBL,13696422.0995,2996845.9907
2.41.H.YEL,13696395.3259,2996845.9907
2.41.I.YEL,13696367.8476,2996845.9907
2.41.J.YEL,13696340.3690,2996845.9907
2.41.K.YEL,13696312.8907,2996845.9907
2.41.L.YEL,13696288.7785,2996845.9907
2.42.A.LBL,13696579.5325,2996865.9907
2.42.B.LBL,13696558.7865,2996865.9907
2.42.C.LBL,13696531.3082,2996865.9907
2.42.D.LBL,13696503.8296,2996865.9907
2.42.E.LBL,13696476.3513,2996865.9907
2.42.F.LBL,13696448.8730,2996865.9907
2.42.G.DBL,13696422.0995,2996865.9907
2.42.H.YEL,13696395.3259,2996865.9907
2.42.I.YEL,13696367.8476,2996865.9907
2.42.J.YEL,13696340.3690,2996865.9907
2.42.K.YEL,13696312.8907,2996865.9907
2.42.L.YEL,13696288.7785,2996865.9907
2.43.A.LBL,13696579.5325,2996885.9907
2.43.B.LBL,13696558.7865,2996885.9907
2.43.C.LBL,13696531.3082,2996885.9907
2.43.D.LBL,13696503.8296,2996885.9907
2.43.E.LBL,13696476.3513,2996885.9907
2.43.F.LBL,13696448.8730,2996885.9907
2.43.G.DBL,13696422.0995,2996885.9907
2.43.H.YEL,13696395.3259,2996885.9907
2.43.I.YEL,13696367.8476,2996885.9907
2.43.J.YEL,13696340.3690,2996885.9907
2.43.K.YEL,13696312.8907,2996885.9907
2.43.L.YEL,13696288.7785,2996885.9907
2.44.A.LBL,13696579.5325,2996905.9906
2.44.B.LBL,13696558.7865,2996905.9906
2.44.C.LBL,13696531.3082,2996905.9906
2.44.D.LBL,13696503.8296,2996905.9906
2.44.E.LBL,13696476.3513,2996905.9906
2.44.F.LBL,13696448.8730,2996905.9906
2.44.G.DBL,13696422.0995,2996905.9906
2.44.H.YEL,13696395.3259,2996905.9906
2.44.I.YEL,13696367.8476,2996905.9906
2.44.J.YEL,13696340.3690,2996905.9906
2.44.K.YEL,13696312.8907,2996905.9906
2.44.L.YEL,13696288.7785,2996905.9906
2.45.A.LBL,13696579.5325,2996925.9906
2.45.B.LBL,13696558.7865,2996925.9906
2.45.C.LBL,13696531.3082,2996925.9906
2.45.D.YEL,13696503.8296,2996925.9906
2.45.E.LBL,13696476.3513,2996925.9906
2.45.F.YEL,13696448.8730,2996925.9906
2.45.G.DBL,13696422.0995,2996925.9906
2.45.H.YEL,13696395.3259,2996925.9906
2.45.I.YEL,13696367.8476,2996925.9906
2.45.J.YEL,13696340.3690,2996925.9906
2.45.K.YEL,13696312.8907,2996925.9906
2.45.L.YEL,13696288.7785,2996925.9906
2.46.A.LBL,13696579.5325,2996945.9905
2.46.B.LBL,13696558.7865,2996945.9905
2.46.C.LBL,13696531.3082,2996945.9905
2.46.D.LBL,13696503.8296,2996945.9905
2.46.E.LBL,13696476.3513,2996945.9905
2.46.F.LBL,13696448.8730,2996945.9905
2.46.G.DBL,13696422.0995,2996945.9905
2.46.H.YEL,13696395.3259,2996945.9905
2.46.I.YEL,13696367.8476,2996945.9905
2.46.J.YEL,13696340.3690,2996945.9905
2.46.K.YEL,13696312.8907,2996945.9905
2.46.L.YEL,13696288.7785,2996945.9905
2.47.A.LBL,13696579.5325,2996965.9905
2.47.B.LBL,13696558.7865,2996965.9905
2.47.C.LBL,13696531.3082,2996965.9905
2.47.D.LBL,13696503.8296,2996965.9905
2.47.E.LBL,13696476.3513,2996965.9905
2.47.F.YEL,13696448.8730,2996965.9905
2.47.G.DBL,13696422.0995,2996965.9905
2.47.H.YEL,13696395.3259,2996965.9905
2.47.I.YEL,13696367.8476,2996965.9905
2.47.J.YEL,13696340.3690,2996965.9905
2.47.K.YEL,13696312.8907,2996965.9905
2.47.L.YEL,13696288.7785,2996965.9905
2.48.A.LBL,13696579.5325,2996985.9905
2.48.B.LBL,13696558.7865,2996985.9905
2.48.C.LBL,13696531.3082,2996985.9905
2.48.D.LBL,13696503.8296,2996985.9905
2.48.E.LBL,13696476.3513,2996985.9905
2.48.F.YEL,13696448.8730,2996985.9905
2.48.G.DBL,13696422.0995,2996985.9905
2.48.H.YEL,13696395.3259,2996985.9905
2.48.I.YEL,13696367.8476,2996985.9905
2.48.J.YEL,13696340.3690,2996985.9905
2.48.K.YEL,13696312.8907,2996985.9905
2.48.L.YEL,13696288.7785,2996985.9905
2.49.A.LBL,13696579.5325,2997005.9907
2.49.B.LBL,13696558.7865,2997005.9907
2.49.C.LBL,13696531.3082,2997005.9907
2.49.D.LBL,13696503.8296,2997005.9907
2.49.E.LBL,13696476.3513,2997005.9907
2.49.F.YEL,13696448.8730,2997005.9907
2.49.G.DBL,13696422.0995,2997005.9907
2.49.H.YEL,13696395.3259,2997005.9907
2.49.I.YEL,13696367.8476,2997005.9907
2.49.J.YEL,13696340.3690,2997005.9907
2.49.K.YEL,13696312.8907,2997005.9907
2.49.L.YEL,13696288.7785,2997005.9907
2.50.A.LBL,13696579.5325,2997025.9907
2.50.B.LBL,13696558.7865,2997025.9907
2.50.C.LBL,13696531.3082,2997025.9907
2.50.D.LBL,13696503.8296,2997025.9907
2.50.E.LBL,13696476.3513,2997025.9907
2.50.F.LBL,13696448.8730,2997025.9907
2.50.G.DBL,13696422.0995,2997025.9907
2.50.H.YEL,13696395.3259,2997025.9907
2.50.I.YEL,13696367.8476,2997025.9907
2.50.J.YEL,13696340.3690,2997025.9907
2.50.K.YEL,13696312.8907,2997025.9907
2.50.L.YEL,13696288.7785,2997025.9907
2.51.A.LBL,13696579.5325,2997045.9907
2.51.B.LBL,13696558.7865,2997045.9907
2.51.C.LBL,13696531.3082,2997045.9907
2.51.D.LBL,13696503.8296,2997045.9907
2.51.E.LBL,13696476.3513,2997045.9907
2.51.F.LBL,13696448.8730,2997045.9907
2.51.G.DBL,13696422.0995,2997045.9907
2.51.H.YEL,13696395.3259,2997045.9907
2.51.I.YEL,13696367.8476,2997045.9907
2.51.J.YEL,13696340.3690,2997045.9907
2.51.K.YEL,13696312.8907,2997045.9907
2.51.L.YEL,13696288.7785,2997045.9907
2.52.A.LBL,13696579.5325,2997065.9906
2.52.B.LBL,13696558.7865,2997065.9906
2.52.C.LBL,13696531.3082,2997065.9906
2.52.D.LBL,13696503.8296,2997065.9906
2.52.E.LBL,13696476.3513,2997065.9906
2.52.F.LBL,13696448.8730,2997065.9906
2.52.G.DBL,13696422.0995,2997065.9906
2.52.H.YEL,13696395.3259,2997065.9906
2.52.I.YEL,13696367.8476,2997065.9906
2.52.J.YEL,13696340.3690,2997065.9906
2.52.K.YEL,13696312.8907,2997065.9906
2.52.L.YEL,13696288.7785,2997065.9906
2.53.A.LBL,13696579.5325,2997085.9906
2.53.B.LBL,13696558.7865,2997085.9906
2.53.C.LBL,13696531.3082,2997085.9906
2.53.D.LBL,13696503.8296,2997085.9906
2.53.E.LBL,13696476.3513,2997085.9906
2.53.F.LBL,13696448.8730,2997085.9906
2.53.G.DBL,13696422.0995,2997085.9906
2.53.H.YEL,13696395.3259,2997085.9906
2.53.I.YEL,13696367.8476,2997085.9906
2.53.J.YEL,13696340.3690,2997085.9906
2.53.K.YEL,13696312.8907,2997085.9906
2.53.L.YEL,13696288.7785,2997085.9906
2.54.A.LBL,13696579.5325,2997105.9905
2.54.B.LBL,13696558.7865,2997105.9905
2.54.C.LBL,13696531.3082,2997105.9905
2.54.D.LBL,13696503.8296,2997105.9905
2.54.E.LBL,13696476.3513,2997105.9905
2.54.F.LBL,13696448.8730,2997105.9905
2.54.G.DBL,13696422.0995,2997105.9905
2.54.H.YEL,13696395.3259,2997105.9905
2.54.I.YEL,13696367.8476,2997105.9905
2.54.J.YEL,13696340.3690,2997105.9905
2.54.K.YEL,13696312.8907,2997105.9905
2.54.L.YEL,13696288.7785,2997105.9905
2.55.A.LBL,13696579.5325,2997125.9905
2.55.B.LBL,13696558.7865,2997125.9905
2.55.C.LBL,13696531.3082,2997125.9905
2.55.D.LBL,13696503.8296,2997125.9905
2.55.E.LBL,13696476.3513,2997125.9905
2.55.F.LBL,13696448.8730,2997125.9905
2.55.G.DBL,13696422.0995,2997125.9905
2.55.H.YEL,13696395.3259,2997125.9905
2.55.I.YEL,13696367.8476,2997125.9905
2.55.J.YEL,13696340.3690,2997125.9905
2.55.K.YEL,13696312.8907,2997125.9905
2.55.L.YEL,13696288.7785,2997125.9905
2.56.A.LBL,13696579.5325,2997145.9905
2.56.B.LBL,13696558.7865,2997145.9905
2.56.C.LBL,13696531.3082,2997145.9905
2.56.D.YEL,13696503.8296,2997145.9905
2.56.E.LBL,13696476.3513,2997145.9905
2.56.F.LBL,13696448.8730,2997145.9905
2.56.G.DBL,13696422.0995,2997145.9905
2.56.H.YEL,13696395.3259,2997145.9905
2.56.I.YEL,13696367.8476,2997145.9905
2.56.J.YEL,13696340.3690,2997145.9905
2.56.K.YEL,13696312.8907,2997145.9905
2.56.L.YEL,13696288.7785,2997145.9905
2.57.A.LBL,13696579.5325,2997165.9908
2.57.B.LBL,13696558.7865,2997165.9908
2.57.C.LBL,13696531.3082,2997165.9908
2.57.D.LBL,13696503.8296,2997165.9908
2.57.E.YEL,13696476.3513,2997165.9908
2.57.F.YEL,13696448.8730,2997165.9908
2.57.G.DBL,13696422.0995,2997165.9908
2.57.H.YEL,13696395.3259,2997165.9908
2.57.I.YEL,13696367.8476,2997165.9908
2.57.J.YEL,13696340.3690,2997165.9908
2.57.K.YEL,13696312.8907,2997165.9908
2.57.L.YEL,13696288.7785,2997165.9908
2.58.A.LBL,13696579.5325,2997185.9907
2.58.B.LBL,13696558.7865,2997185.9907
2.58.C.LBL,13696531.3082,2997185.9907
2.58.D.LBL,13696503.8296,2997185.9907
2.58.E.LBL,13696476.3513,2997185.9907
2.58.F.LBL,13696448.8730,2997185.9907
2.58.G.DBL,13696422.0995,2997185.9907
2.58.H.LBL,13696395.3259,2997185.9907
2.58.I.LBL,13696367.8476,2997185.9907
2.58.J.LBL,13696340.3690,2997185.9907
2.58.K.LBL,13696312.8907,2997185.9907
2.58.L.LBL,13696288.7785,2997185.9907
2.59.A.LBL,13696579.5325,2997205.9907
2.59.B.LBL,13696558.7865,2997205.9907
2.59.C.LBL,13696531.3082,2997205.9907
2.59.D.LBL,13696503.8296,2997205.9907
2.59.E.LBL,13696476.3513,2997205.9907
2.59.F.LBL,13696448.8730,2997205.9907
2.59.G.DBL,13696422.0995,2997205.9907
2.59.H.LBL,13696395.3259,2997205.9907
2.59.I.LBL,13696367.8476,2997205.9907
2.59.J.LBL,13696340.3690,2997205.9907
2.59.K.LBL,13696312.8907,2997205.9907
2.59.L.YEL,13696288.7785,2997205.9907
2.60.A.ORA,13696579.5325,2997225.9906
2.60.B.LBL,13696558.7865,2997225.9906
2.60.C.LBL,13696531.3082,2997225.9906
2.60.D.LBL,13696503.8296,2997225.9906
2.60.E.LBL,13696476.3513,2997225.9906
2.60.F.LBL,13696448.8730,2997225.9906
2.60.G.DBL,13696422.0995,2997225.9906
2.60.H.LBL,13696395.3259,2997225.9906
2.60.I.LBL,13696367.8476,2997225.9906
2.60.J.LBL,13696340.3690,2997225.9906
2.60.K.LBL,13696312.8907,2997225.9906
2.60.L.LBL,13696288.7785,2997225.9906
2.61.A.LBL,13696579.5325,2997245.9906
2.61.B.LBL,13696558.7865,2997245.9906
2.61.C.LBL,13696531.3082,2997245.9906
2.61.D.LBL,13696503.8296,2997245.9906
2.61.E.LBL,13696476.3513,2997245.9906
2.61.F.LBL,13696448.8730,2997245.9906
2.61.G.DBL,13696422.0995,2997245.9906
2.61.H.LBL,13696395.3259,2997245.9906
2.61.I.LBL,13696367.8476,2997245.9906
2.61.J.LBL,13696340.3690,2997245.9906
2.61.K.LBL,13696312.8907,2997245.9906
2.61.L.LBL,13696288.7785,2997245.9906
2.62.A.LBL,13696579.5325,2997265.9906
2.62.B.LBL,13696558.7865,2997265.9906
2.62.C.LBL,13696531.3082,2997265.9906
2.62.D.LBL,13696503.8296,2997265.9906
2.62.E.LBL,13696476.3513,2997265.9906
2.62.F.LBL,13696448.8730,2997265.9906
2.62.G.DBL,13696422.0995,2997265.9906
2.62.H.LBL,13696395.3259,2997265.9906
2.62.I.LBL,13696367.8476,2997265.9906
2.62.J.LBL,13696340.3690,2997265.9906
2.62.K.LBL,13696312.8907,2997265.9906
2.62.L.LBL,13696288.7785,2997265.9906
2.63.A.LBL,13696579.5325,2997285.9905
2.63.B.LBL,13696558.7865,2997285.9905
2.63.C.LBL,13696531.3082,2997285.9905
2.63.D.LBL,13696503.8296,2997285.9905
2.63.E.LBL,13696476.3513,2997285.9905
2.63.F.LBL,13696448.8730,2997285.9905
2.63.G.DBL,13696422.0995,2997285.9905
2.63.H.LBL,13696395.3259,2997285.9905
2.63.I.LBL,13696367.8476,2997285.9905
2.63.J.LBL,13696340.3690,2997285.9905
2.63.K.LBL,13696312.8907,2997285.9905
2.63.L.LBL,13696288.7785,2997285.9905
2.64.A.LBL,13696579.5325,2997305.9905
2.64.B.LBL,13696558.7865,2997305.9905
2.64.C.LBL,13696531.3082,2997305.9905
2.64.D.LBL,13696503.8296,2997305.9905
2.64.E.LBL,13696476.3513,2997305.9905
2.64.F.LBL,13696448.8730,2997305.9905
2.64.G.DBL,13696422.0995,2997305.9905
2.64.H.LBL,13696395.3259,2997305.9905
2.64.I.LBL,13696367.8476,2997305.9905
2.64.J.LBL,13696340.3690,2997305.9905
2.64.K.LBL,13696312.8907,2997305.9905
2.64.L.LBL,13696288.7785,2997305.9905
2.65.A.LBL,13696579.5325,2997325.9904
2.65.B.LBL,13696558.7865,2997325.9904
2.65.C.LBL,13696531.3082,2997325.9904
2.65.D.LBL,13696503.8296,2997325.9904
2.65.E.LBL,13696476.3513,2997325.9904
2.65.F.LBL,13696448.8730,2997325.9904
2.65.G.DBL,13696422.0995,2997325.9904
2.65.H.LBL,13696395.3259,2997325.9904
2.65.I.LBL,13696367.8476,2997325.9904
2.65.J.LBL,13696340.3690,2997325.9904
2.65.K.LBL,13696312.8907,2997325.9904
2.65.L.YEL,13696288.7785,2997325.9904
2.66.A.LBL,13696579.5325,2997345.9907
2.66.B.LBL,13696558.7865,2997345.9907
2.66.C.LBL,13696531.3082,2997345.9907
2.66.D.LBL,13696503.8296,2997345.9907
2.66.E.LBL,13696476.3513,2997345.9907
2.66.F.LBL,13696448.8730,2997345.9907
2.66.G.DBL,13696422.0995,2997345.9907
2.66.H.LBL,13696395.3259,2997345.9907
2.66.I.LBL,13696367.8476,2997345.9907
2.66.J.LBL,13696340.3690,2997345.9907
2.66.K.LBL,13696312.8907,2997345.9907
2.66.L.LBL,13696288.7785,2997345.9907
2.67.A.LBL,13696579.5325,2997365.9907
2.67.B.LBL,13696558.7865,2997365.9907
2.67.C.LBL,13696531.3082,2997365.9907
2.67.D.LBL,13696503.8296,2997365.9907
2.67.E.LBL,13696476.3513,2997365.9907
2.67.F.LBL,13696448.8730,2997365.9907
2.67.G.DBL,13696422.0995,2997365.9907
2.67.H.LBL,13696395.3259,2997365.9907
2.67.I.LBL,13696367.8476,2997365.9907
2.67.J.LBL,13696340.3690,2997365.9907
2.67.K.LBL,13696312.8907,2997365.9907
2.67.L.LBL,13696288.7785,2997365.9907
2.68.A.LBL,13696579.5325,2997385.9906
2.68.B.LBL,13696558.7865,2997385.9906
2.68.C.LBL,13696531.3082,2997385.9906
2.68.D.LBL,13696503.8296,2997385.9906
2.68.E.LBL,13696476.3513,2997385.9906
2.68.F.LBL,13696448.8730,2997385.9906
2.68.G.DBL,13696422.0995,2997385.9906
2.68.H.LBL,13696395.3259,2997385.9906
2.68.I.LBL,13696367.8476,2997385.9906
2.68.J.LBL,13696340.3690,2997385.9906
2.68.K.LBL,13696312.8907,2997385.9906
2.68.L.LBL,13696288.7785,2997385.9906
2.69.A.LBL,13696579.5325,2997405.9906
2.69.B.LBL,13696558.7865,2997405.9906
2.69.C.LBL,13696531.3082,2997405.9906
2.69.D.LBL,13696503.8296,2997405.9906
2.69.E.LBL,13696476.3513,2997405.9906
2.69.F.LBL,13696448.8730,2997405.9906
2.69.G.DBL,13696422.0995,2997405.9906
2.69.H.LBL,13696395.3259,2997405.9906
2.69.I.LBL,13696367.8476,2997405.9906
2.69.J.LBL,13696340.3690,2997405.9906
2.69.K.LBL,13696312.8907,2997405.9906
2.69.L.LBL,13696288.7785,2997405.9906
2.70.A.LBL,13696579.5325,2997425.9906
2.70.B.LBL,13696558.7865,2997425.9906
2.70.C.LBL,13696531.3082,2997425.9906
2.70.D.LBL,13696503.8296,2997425.9906
2.70.E.LBL,13696476.3513,2997425.9906
2.70.F.LBL,13696448.8730,2997425.9906
2.70.G.DBL,13696422.0995,2997425.9906
2.70.H.LBL,13696395.3259,2997425.9906
2.70.I.LBL,13696367.8476,2997425.9906
2.70.J.LBL,13696340.3690,2997425.9906
2.70.K.YEL,13696312.8907,2997425.9906
2.70.L.LBL,13696288.7785,2997425.9906
2.71.A.LBL,13696579.5325,2997445.9905
2.71.B.LBL,13696558.7865,2997445.9905
2.71.C.LBL,13696531.3082,2997445.9905
2.71.D.LBL,13696503.8296,2997445.9905
2.71.E.LBL,13696476.3513,2997445.9905
2.71.F.LBL,13696448.8730,2997445.9905
2.71.G.DBL,13696422.0995,2997445.9905
2.71.H.LBL,13696395.3259,2997445.9905
2.71.I.LBL,13696367.8476,2997445.9905
2.71.J.LBL,13696340.3690,2997445.9905
2.71.K.LBL,13696312.8907,2997445.9905
2.71.L.YEL,13696288.7785,2997445.9905
2.72.A.WHT,13696579.5325,2997465.9905
2.72.B.WHT,13696558.7865,2997465.9905
2.72.C.WHT,13696531.3082,2997465.9905
2.72.D.WHT,13696503.8296,2997465.9905
2.72.E.WHT,13696476.3513,2997465.9905
2.72.F.WHT,13696448.8730,2997465.9905
2.72.G.BRO,13696422.0995,2997465.9905
2.72.H.WHT,13696395.3259,2997465.9905
2.72.I.RED,13696367.8476,2997465.9905
2.72.J.RED,13696340.3690,2997465.9905
2.72.K.RED,13696312.8907,2997465.9905
2.72.L.RED,13696288.7785,2997465.9905
2.73.A.WHT,13696579.5325,2997485.9904
2.73.B.WHT,13696558.7865,2997485.9904
2.73.C.WHT,13696531.3082,2997485.9904
2.73.D.WHT,13696503.8296,2997485.9904
2.73.E.WHT,13696476.3513,2997485.9904
2.73.F.WHT,13696448.8730,2997485.9904
2.73.G.PRP,13696422.0995,2997485.9904
2.73.H.WHT,13696395.3259,2997485.9904
2.73.I.WHT,13696367.8476,2997485.9904
2.73.J.RED,13696340.3690,2997485.9904
2.73.K.RED,13696312.8907,2997485.9904
2.73.L.RED,13696288.7785,2997485.9904
