Pilecode,N,E
3.7.L.YEL,13691297.6310,3006729.5573
3.8.A.LBL,13691588.3850,3006749.5572
3.8.B.LBL,13691567.6390,3006749.5572
3.8.C.LBL,13691540.1607,3006749.5572
3.8.D.YEL,13691512.6824,3006749.5572
3.8.E.YEL,13691485.2038,3006749.5572
3.8.F.YEL,13691457.7255,3006749.5572
3.8.G.DBL,13691430.9520,3006749.5572
3.8.H.YEL,13691404.1784,3006749.5572
3.8.I.YEL,13691376.7001,3006749.5572
3.8.J.YEL,13691349.2218,3006749.5572
3.8.K.YEL,13691321.7435,3006749.5572
3.8.L.YEL,13691297.6310,3006749.5572
3.9.A.LBL,13691588.3850,3006769.5572
3.9.B.LBL,13691567.6390,3006769.5572
3.9.C.LBL,13691540.1607,3006769.5572
3.9.D.LBL,13691512.6824,3006769.5572
3.9.E.LBL,13691485.2038,3006769.5572
3.9.F.YEL,13691457.7255,3006769.5572
3.9.G.DBL,13691430.9520,3006769.5572
3.9.H.YEL,13691404.1784,3006769.5572
3.9.I.YEL,13691376.7001,3006769.5572
3.9.J.YEL,13691349.2218,3006769.5572
3.9.K.YEL,13691321.7435,3006769.5572
3.9.L.YEL,13691297.6310,3006769.5572
3.10.A.LBL,13691588.3850,3006789.5571
3.10.B.LBL,13691567.6390,3006789.5571
3.10.C.LBL,13691540.1607,3006789.5571
3.10.D.LBL,13691512.6824,3006789.5571
3.10.E.LBL,13691485.2038,3006789.5571
3.10.F.YEL,13691457.7255,3006789.5571
3.10.G.DBL,13691430.9520,3006789.5571
3.10.H.YEL,13691404.1784,3006789.5571
3.10.I.YEL,13691376.7001,3006789.5571
3.10.J.YEL,13691349.2218,3006789.5571
3.10.K.YEL,13691321.7435,3006789.5571
3.10.L.YEL,13691297.6310,3006789.5571
3.11.A.LBL,13691588.3850,3006809.5571
3.11.B.LBL,13691567.6390,3006809.5571
3.11.C.LBL,13691540.1607,3006809.5571
3.11.D.LBL,13691512.6824,3006809.5571
3.11.E.LBL,13691485.2038,3006809.5571
3.11.F.YEL,13691457.7255,3006809.5571
3.11.G.DBL,13691430.9520,3006809.5571
3.11.H.YEL,13691404.1784,3006809.5571
3.11.I.YEL,13691376.7001,3006809.5571
3.11.J.YEL,13691349.2218,3006809.5571
3.11.K.YEL,13691321.7435,3006809.5571
3.11.L.YEL,13691297.6310,3006809.5571
3.12.A.LBL,13691588.3850,3006829.5571
3.12.B.LBL,13691567.6390,3006829.5571
3.12.C.LBL,13691540.1607,3006829.5571
3.12.D.LBL,13691512.6824,3006829.5571
3.12.E.LBL,13691485.2038,3006829.5571
3.12.F.YEL,13691457.7255,3006829.5571
3.12.G.DBL,13691430.9520,3006829.5571
3.12.H.YEL,13691404.1784,3006829.5571
3.12.I.YEL,13691376.7001,3006829.5571
3.12.J.YEL,13691349.2218,3006829.5571
3.12.K.YEL,13691321.7435,3006829.5571
3.12.L.YEL,13691297.6310,3006829.5571
3.13.A.LBL,13691588.3850,3006849.5570
3.13.B.LBL,13691567.6390,3006849.5570
3.13.C.LBL,13691540.1607,3006849.5570
3.13.D.LBL,13691512.6824,3006849.5570
3.13.E.YEL,13691485.2038,3006849.5570
3.13.F.YEL,13691457.7255,3006849.5570
3.13.G.DBL,13691430.9520,3006849.5570
3.13.H.YEL,13691404.1784,3006849.5570
3.13.I.YEL,13691376.7001,3006849.5570
3.13.J.YEL,13691349.2218,3006849.5570
3.13.K.YEL,13691321.7435,3006849.5570
3.13.L.YEL,13691297.6310,3006849.5570
3.14.A.LBL,13691588.3850,3006869.5570
3.14.B.LBL,13691567.6390,3006869.5570
3.14.C.LBL,13691540.1607,3006869.5570
3.14.D.LBL,13691512.6824,3006869.5570
3.14.E.YEL,13691485.2038,3006869.5570
3.14.F.YEL,13691457.7255,3006869.5570
3.14.G.DBL,13691430.9520,3006869.5570
3.14.H.YEL,13691404.1784,3006869.5570
3.14.I.YEL,13691376.7001,3006869.5570
3.14.J.YEL,13691349.2218,3006869.5570
3.14.K.YEL,13691321.7435,3006869.5570
3.14.L.YEL,13691297.6310,3006869.5570
3.15.A.LBL,13691588.3850,3006889.5569
3.15.B.LBL,13691567.6390,3006889.5569
3.15.C.LBL,13691540.1607,3006889.5569
3.15.D.YEL,13691512.6824,3006889.5569
3.15.E.YEL,13691485.2038,3006889.5569
3.15.F.YEL,13691457.7255,3006889.5569
3.15.G.DBL,13691430.9520,3006889.5569
3.15.H.YEL,13691404.1784,3006889.5569
3.15.I.YEL,13691376.7001,3006889.5569
3.15.J.YEL,13691349.2218,3006889.5569
3.15.K.YEL,13691321.7435,3006889.5569
3.15.L.YEL,13691297.6310,3006889.5569
3.16.A.LBL,13691588.3850,3006909.5572
3.16.B.LBL,13691567.6390,3006909.5572
3.16.C.LBL,13691540.1607,3006909.5572
3.16.D.YEL,13691512.6824,3006909.5572
3.16.E.YEL,13691485.2038,3006909.5572
3.16.F.YEL,13691457.7255,3006909.5572
3.16.G.PRP,13691430.9520,3006909.5572
3.16.H.YEL,13691404.1784,3006909.5572
3.16.I.YEL,13691376.7001,3006909.5572
3.16.J.YEL,13691349.2218,3006909.5572
3.16.K.YEL,13691321.7435,3006909.5572
3.16.L.YEL,13691297.6310,3006909.5572
3.17.A.LBL,13691588.3850,3006936.2206
3.17.B.YEL,13691567.6390,3006936.2206
3.17.C.YEL,13691540.1607,3006936.2206
3.17.D.YEL,13691512.6824,3006936.2206
3.17.E.YEL,13691485.2038,3006936.2206
3.17.F.YEL,13691457.7255,3006936.2206
3.17.G.PRP,13691430.9520,3006936.2206
3.17.H.YEL,13691404.1784,3006936.2206
3.17.I.YEL,13691376.7001,3006936.2206
3.17.J.YEL,13691349.2218,3006936.2206
3.17.K.YEL,13691321.7435,3006936.2206
3.17.L.YEL,13691297.6310,3006936.2206
3.18.A.YEL,13691588.3850,3006956.2205
3.18.B.YEL,13691567.6390,3006956.2205
3.18.C.YEL,13691540.1607,3006956.2205
3.18.D.YEL,13691512.6824,3006956.2205
3.18.E.YEL,13691485.2038,3006956.2205
3.18.F.YEL,13691457.7255,3006956.2205
3.18.G.DBL,13691430.9520,3006956.2205
3.18.H.YEL,13691404.1784,3006956.2205
3.18.I.YEL,13691376.7001,3006956.2205
3.18.J.YEL,13691349.2218,3006956.2205
3.18.K.YEL,13691321.7435,3006956.2205
3.18.L.YEL,13691297.6310,3006956.2205
3.19.A.YEL,13691588.3850,3006976.2205
3.19.B.YEL,13691567.6390,3006976.2205
3.19.C.YEL,13691540.1607,3006976.2205
3.19.D.YEL,13691512.6824,3006976.2205
3.19.E.YEL,13691485.2038,3006976.2205
3.19.F.YEL,13691457.7255,3006976.2205
3.19.G.DBL,13691430.9520,3006976.2205
3.19.H.YEL,13691404.1784,3006976.2205
3.19.I.YEL,13691376.7001,3006976.2205
3.19.J.YEL,13691349.2218,3006976.2205
3.19.K.YEL,13691321.7435,3006976.2205
3.19.L.YEL,13691297.6310,3006976.2205
3.20.A.YEL,13691588.3850,3006996.2204
3.20.B.YEL,13691567.6390,3006996.2204
3.20.C.YEL,13691540.1607,3006996.2204
3.20.D.YEL,13691512.6824,3006996.2204
3.20.E.YEL,13691485.2038,3006996.2204
3.20.F.YEL,13691457.7255,3006996.2204
3.20.G.DBL,13691430.9520,3006996.2204
3.20.H.YEL,13691404.1784,3006996.2204
3.20.I.YEL,13691376.7001,3006996.2204
3.20.J.YEL,13691349.2218,3006996.2204
3.20.K.YEL,13691321.7435,3006996.2204
3.20.L.YEL,13691297.6310,3006996.2204
3.21.A.YEL,13691588.3850,3007016.2204
3.21.B.YEL,13691567.6390,3007016.2204
3.21.C.YEL,13691540.1607,3007016.2204
3.21.D.YEL,13691512.6824,3007016.2204
3.21.E.YEL,13691485.2038,3007016.2204
3.21.F.YEL,13691457.7255,3007016.2204
3.21.G.DBL,13691430.9520,3007016.2204
3.21.H.YEL,13691404.1784,3007016.2204
3.21.I.YEL,13691376.7001,3007016.2204
3.21.J.YEL,13691349.2218,3007016.2204
3.21.K.YEL,13691321.7435,3007016.2204
3.21.L.YEL,13691297.6310,3007016.2204
3.22.A.YEL,13691588.3850,3007036.2204
3.22.B.YEL,13691567.6390,3007036.2204
3.22.C.YEL,13691540.1607,3007036.2204
3.22.D.YEL,13691512.6824,3007036.2204
3.22.E.YEL,13691485.2038,3007036.2204
3.22.F.YEL,13691457.7255,3007036.2204
3.22.G.DBL,13691430.9520,3007036.2204
3.22.H.YEL,13691404.1784,3007036.2204
3.22.I.YEL,13691376.7001,3007036.2204
3.22.J.YEL,13691349.2218,3007036.2204
3.22.K.YEL,13691321.7435,3007036.2204
3.22.L.YEL,13691297.6310,3007036.2204
3.23.A.YEL,13691588.3850,3007056.2207
3.23.B.YEL,13691567.6390,3007056.2207
3.23.C.YEL,13691540.1607,3007056.2207
3.23.D.YEL,13691512.6824,3007056.2207
3.23.E.YEL,13691485.2038,3007056.2207
3.23.F.YEL,13691457.7255,3007056.2207
3.23.G.DBL,13691430.9520,3007056.2207
3.23.H.YEL,13691404.1784,3007056.2207
3.23.I.YEL,13691376.7001,3007056.2207
3.23.J.YEL,13691349.2218,3007056.2207
3.23.K.YEL,13691321.7435,3007056.2207
3.23.L.YEL,13691297.6310,3007056.2207
3.24.A.YEL,13691588.3850,3007076.2206
3.24.B.YEL,13691567.6390,3007076.2206
3.24.C.YEL,13691540.1607,3007076.2206
3.24.D.YEL,13691512.6824,3007076.2206
3.24.E.YEL,13691485.2038,3007076.2206
3.24.F.YEL,13691457.7255,3007076.2206
3.24.G.DBL,13691430.9520,3007076.2206
3.24.H.YEL,13691404.1784,3007076.2206
3.24.I.YEL,13691376.7001,3007076.2206
3.24.J.YEL,13691349.2218,3007076.2206
3.24.K.YEL,13691321.7435,3007076.2206
3.24.L.YEL,13691297.6310,3007076.2206
3.25.A.YEL,13691588.3850,3007096.2206
3.25.B.YEL,13691567.6390,3007096.2206
3.25.C.YEL,13691540.1607,3007096.2206
3.25.D.YEL,13691512.6824,3007096.2206
3.25.E.YEL,13691485.2038,3007096.2206
3.25.F.YEL,13691457.7255,3007096.2206
3.25.G.DBL,13691430.9520,3007096.2206
3.25.H.YEL,13691404.1784,3007096.2206
3.25.I.YEL,13691376.7001,3007096.2206
3.25.J.LBL,13691349.2218,3007096.2206
3.25.K.YEL,13691321.7435,3007096.2206
3.25.L.YEL,13691297.6310,3007096.2206
3.26.A.YEL,13691588.3850,3007116.2205
3.26.B.YEL,13691567.6390,3007116.2205
3.26.C.YEL,13691540.1607,3007116.2205
3.26.D.YEL,13691512.6824,3007116.2205
3.26.E.YEL,13691485.2038,3007116.2205
3.26.F.YEL,13691457.7255,3007116.2205
3.26.G.DBL,13691430.9520,3007116.2205
3.26.H.YEL,13691404.1784,3007116.2205
3.26.I.LBL,13691376.7001,3007116.2205
3.26.J.LBL,13691349.2218,3007116.2205
3.26.K.LBL,13691321.7435,3007116.2205
3.26.L.YEL,13691297.6310,3007116.2205
3.27.A.YEL,13691588.3850,3007136.2205
3.27.B.YEL,13691567.6390,3007136.2205
3.27.C.YEL,13691540.1607,3007136.2205
3.27.D.YEL,13691512.6824,3007136.2205
3.27.E.YEL,13691485.2038,3007136.2205
3.27.F.YEL,13691457.7255,3007136.2205
3.27.G.DBL,13691430.9520,3007136.2205
3.27.H.YEL,13691404.1784,3007136.2205
3.27.I.LBL,13691376.7001,3007136.2205
3.27.J.LBL,13691349.2218,3007136.2205
3.27.K.LBL,13691321.7435,3007136.2205
3.27.L.LBL,13691297.6310,3007136.2205
3.28.A.YEL,13691588.3850,3007156.2205
3.28.B.YEL,13691567.6390,3007156.2205
3.28.C.YEL,13691540.1607,3007156.2205
3.28.D.YEL,13691512.6824,3007156.2205
3.28.E.YEL,13691485.2038,3007156.2205
3.28.F.YEL,13691457.7255,3007156.2205
3.28.G.DBL,13691430.9520,3007156.2205
3.28.H.YEL,13691404.1784,3007156.2205
3.28.I.YEL,13691376.7001,3007156.2205
3.28.J.LBL,13691349.2218,3007156.2205
3.28.K.YEL,13691321.7435,3007156.2205
3.28.L.LBL,13691297.6310,3007156.2205
3.29.A.YEL,13691588.3850,3007176.2204
3.29.B.YEL,13691567.6390,3007176.2204
3.29.C.YEL,13691540.1607,3007176.2204
3.29.D.YEL,13691512.6824,3007176.2204
3.29.E.YEL,13691485.2038,3007176.2204
3.29.F.YEL,13691457.7255,3007176.2204
3.29.G.DBL,13691430.9520,3007176.2204
3.29.H.YEL,13691404.1784,3007176.2204
3.29.I.YEL,13691376.7001,3007176.2204
3.29.J.LBL,13691349.2218,3007176.2204
3.29.K.LBL,13691321.7435,3007176.2204
3.29.L.LBL,13691297.6310,3007176.2204
3.30.A.YEL,13691588.3850,3007196.2204
3.30.B.YEL,13691567.6390,3007196.2204
3.30.C.YEL,13691540.1607,3007196.2204
3.30.D.YEL,13691512.6824,3007196.2204
3.30.E.YEL,13691485.2038,3007196.2204
3.30.F.YEL,13691457.7255,3007196.2204
3.30.G.DBL,13691430.9520,3007196.2204
3.30.H.YEL,13691404.1784,3007196.2204
3.30.I.YEL,13691376.7001,3007196.2204
3.30.J.LBL,13691349.2218,3007196.2204
3.30.K.LBL,13691321.7435,3007196.2204
3.30.L.LBL,13691297.6310,3007196.2204
3.31.A.YEL,13691588.3850,3007216.2207
3.31.B.YEL,13691567.6390,3007216.2207
3.31.C.YEL,13691540.1607,3007216.2207
3.31.D.YEL,13691512.6824,3007216.2207
3.31.E.YEL,13691485.2038,3007216.2207
3.31.F.YEL,13691457.7255,3007216.2207
3.31.G.DBL,13691430.9520,3007216.2207
3.31.H.YEL,13691404.1784,3007216.2207
3.31.I.YEL,13691376.7001,3007216.2207
3.31.J.YEL,13691349.2218,3007216.2207
3.31.K.YEL,13691321.7435,3007216.2207
3.31.L.YEL,13691297.6310,3007216.2207
3.32.A.YEL,13691588.3850,3007236.2206
3.32.B.YEL,13691567.6390,3007236.2206
3.32.C.YEL,13691540.1607,3007236.2206
3.32.D.YEL,13691512.6824,3007236.2206
3.32.E.YEL,13691485.2038,3007236.2206
3.32.F.YEL,13691457.7255,3007236.2206
3.32.G.DBL,13691430.9520,3007236.2206
3.32.H.YEL,13691404.1784,3007236.2206
3.32.I.YEL,13691376.7001,3007236.2206
3.32.J.YEL,13691349.2218,3007236.2206
3.32.K.YEL,13691321.7435,3007236.2206
3.32.L.LBL,13691297.6310,3007236.2206
3.33.A.YEL,13691588.3850,3007256.2206
3.33.B.YEL,13691567.6390,3007256.2206
3.33.C.YEL,13691540.1607,3007256.2206
3.33.D.YEL,13691512.6824,3007256.2206
3.33.E.YEL,13691485.2038,3007256.2206
3.33.F.YEL,13691457.7255,3007256.2206
3.33.G.DBL,13691430.9520,3007256.2206
3.33.H.YEL,13691404.1784,3007256.2206
3.33.I.YEL,13691376.7001,3007256.2206
3.33.J.YEL,13691349.2218,3007256.2206
3.33.K.YEL,13691321.7435,3007256.2206
3.33.L.YEL,13691297.6310,3007256.2206
3.34.A.YEL,13691588.3850,3007276.2205
3.34.B.YEL,13691567.6390,3007276.2205
3.34.C.YEL,13691540.1607,3007276.2205
3.34.D.YEL,13691512.6824,3007276.2205
3.34.E.YEL,13691485.2038,3007276.2205
3.34.F.YEL,13691457.7255,3007276.2205
3.34.G.DBL,13691430.9520,3007276.2205
3.34.H.YEL,13691404.1784,3007276.2205
3.34.I.YEL,13691376.7001,3007276.2205
3.34.J.YEL,13691349.2218,3007276.2205
3.34.K.YEL,13691321.7435,3007276.2205
3.34.L.YEL,13691297.6310,3007276.2205
3.35.A.YEL,13691588.3850,3007296.2205
3.35.B.YEL,13691567.6390,3007296.2205
3.35.C.YEL,13691540.1607,3007296.2205
3.35.D.YEL,13691512.6824,3007296.2205
3.35.E.YEL,13691485.2038,3007296.2205
3.35.F.YEL,13691457.7255,3007296.2205
3.35.G.DBL,13691430.9520,3007296.2205
3.35.H.YEL,13691404.1784,3007296.2205
3.35.I.YEL,13691376.7001,3007296.2205
3.35.J.YEL,13691349.2218,3007296.2205
3.35.K.YEL,13691321.7435,3007296.2205
3.35.L.YEL,13691297.6310,3007296.2205
3.36.A.YEL,13691588.3850,3007316.2205
3.36.B.YEL,13691567.6390,3007316.2205
3.36.C.YEL,13691540.1607,3007316.2205
3.36.D.YEL,13691512.6824,3007316.2205
3.36.E.YEL,13691485.2038,3007316.2205
3.36.F.YEL,13691457.7255,3007316.2205
3.36.G.DBL,13691430.9520,3007316.2205
3.36.H.YEL,13691404.1784,3007316.2205
3.36.I.YEL,13691376.7001,3007316.2205
3.36.J.YEL,13691349.2218,3007316.2205
3.36.K.YEL,13691321.7435,3007316.2205
3.36.L.YEL,13691297.6310,3007316.2205
3.37.A.YEL,13691588.3850,3007336.2204
3.37.B.YEL,13691567.6390,3007336.2204
3.37.C.YEL,13691540.1607,3007336.2204
3.37.D.YEL,13691512.6824,3007336.2204
3.37.E.YEL,13691485.2038,3007336.2204
3.37.F.YEL,13691457.7255,3007336.2204
3.37.G.DBL,13691430.9520,3007336.2204
3.37.H.YEL,13691404.1784,3007336.2204
3.37.I.YEL,13691376.7001,3007336.2204
3.37.J.YEL,13691349.2218,3007336.2204
3.37.K.YEL,13691321.7435,3007336.2204
3.37.L.YEL,13691297.6310,3007336.2204
3.38.A.YEL,13691588.3850,3007356.2204
3.38.B.YEL,13691567.6390,3007356.2204
3.38.C.YEL,13691540.1607,3007356.2204
3.38.D.YEL,13691512.6824,3007356.2204
3.38.E.YEL,13691485.2038,3007356.2204
3.38.F.YEL,13691457.7255,3007356.2204
3.38.G.DBL,13691430.9520,3007356.2204
3.38.H.YEL,13691404.1784,3007356.2204
3.38.I.YEL,13691376.7001,3007356.2204
3.38.J.YEL,13691349.2218,3007356.2204
3.38.K.YEL,13691321.7435,3007356.2204
3.38.L.YEL,13691297.6310,3007356.2204
3.39.A.YEL,13691588.3850,3007376.2203
3.39.B.YEL,13691567.6390,3007376.2203
3.39.C.YEL,13691540.1607,3007376.2203
3.39.D.YEL,13691512.6824,3007376.2203
3.39.E.YEL,13691485.2038,3007376.2203
3.39.F.YEL,13691457.7255,3007376.2203
3.39.G.DBL,13691430.9520,3007376.2203
3.39.H.YEL,13691404.1784,3007376.2203
3.39.I.YEL,13691376.7001,3007376.2203
3.39.J.YEL,13691349.2218,3007376.2203
3.39.K.YEL,13691321.7435,3007376.2203
3.39.L.YEL,13691297.6310,3007376.2203
3.40.A.YEL,13691588.3850,3007396.2206
3.40.B.YEL,13691567.6390,3007396.2206
3.40.C.YEL,13691540.1607,3007396.2206
3.40.D.YEL,13691512.6824,3007396.2206
3.40.E.YEL,13691485.2038,3007396.2206
3.40.F.YEL,13691457.7255,3007396.2206
3.40.G.DBL,13691430.9520,3007396.2206
3.40.H.YEL,13691404.1784,3007396.2206
3.40.I.YEL,13691376.7001,3007396.2206
3.40.J.YEL,13691349.2218,3007396.2206
3.40.K.YEL,13691321.7435,3007396.2206
3.40.L.YEL,13691297.6310,3007396.2206
3.41.A.YEL,13691588.3850,3007416.2206
3.41.B.YEL,13691567.6390,3007416.2206
3.41.C.YEL,13691540.1607,3007416.2206
3.41.D.YEL,13691512.6824,3007416.2206
3.41.E.YEL,13691485.2038,3007416.2206
3.41.F.YEL,13691457.7255,3007416.2206
3.41.G.DBL,13691430.9520,3007416.2206
3.41.H.YEL,13691404.1784,3007416.2206
3.41.I.YEL,13691376.7001,3007416.2206
3.41.J.YEL,13691349.2218,3007416.2206
3.41.K.YEL,13691321.7435,3007416.2206
3.41.L.YEL,13691297.6310,3007416.2206
3.42.A.YEL,13691588.3850,3007436.2205
3.42.B.YEL,13691567.6390,3007436.2205
3.42.C.YEL,13691540.1607,3007436.2205
3.42.D.YEL,13691512.6824,3007436.2205
3.42.E.YEL,13691485.2038,3007436.2205
3.42.F.YEL,13691457.7255,3007436.2205
3.42.G.DBL,13691430.9520,3007436.2205
3.42.H.YEL,13691404.1784,3007436.2205
3.42.I.YEL,13691376.7001,3007436.2205
3.42.J.YEL,13691349.2218,3007436.2205
3.42.K.YEL,13691321.7435,3007436.2205
3.42.L.YEL,13691297.6310,3007436.2205
3.43.A.YEL,13691588.3850,3007456.2205
3.43.B.YEL,13691567.6390,3007456.2205
3.43.C.YEL,13691540.1607,3007456.2205
3.43.D.YEL,13691512.6824,3007456.2205
3.43.E.YEL,13691485.2038,3007456.2205
3.43.F.YEL,13691457.7255,3007456.2205
3.43.G.DBL,13691430.9520,3007456.2205
3.43.H.YEL,13691404.1784,3007456.2205
3.43.I.YEL,13691376.7001,3007456.2205
3.43.J.YEL,13691349.2218,3007456.2205
3.43.K.YEL,13691321.7435,3007456.2205
3.43.L.YEL,13691297.6310,3007456.2205
3.44.A.YEL,13691588.3850,3007476.2205
3.44.B.YEL,13691567.6390,3007476.2205
3.44.C.YEL,13691540.1607,3007476.2205
3.44.D.YEL,13691512.6824,3007476.2205
3.44.E.YEL,13691485.2038,3007476.2205
3.44.F.YEL,13691457.7255,3007476.2205
3.44.G.DBL,13691430.9520,3007476.2205
3.44.H.YEL,13691404.1784,3007476.2205
3.44.I.YEL,13691376.7001,3007476.2205
3.44.J.YEL,13691349.2218,3007476.2205
3.44.K.YEL,13691321.7435,3007476.2205
3.44.L.YEL,13691297.6310,3007476.2205
3.45.A.YEL,13691588.3850,3007496.2204
3.45.B.YEL,13691567.6390,3007496.2204
3.45.C.YEL,13691540.1607,3007496.2204
3.45.D.YEL,13691512.6824,3007496.2204
3.45.E.YEL,13691485.2038,3007496.2204
3.45.F.YEL,13691457.7255,3007496.2204
3.45.G.DBL,13691430.9520,3007496.2204
3.45.H.YEL,13691404.1784,3007496.2204
3.45.I.YEL,13691376.7001,3007496.2204
3.45.J.YEL,13691349.2218,3007496.2204
3.45.K.YEL,13691321.7435,3007496.2204
3.45.L.YEL,13691297.6310,3007496.2204
3.46.A.YEL,13691588.3850,3007516.2204
3.46.B.YEL,13691567.6390,3007516.2204
3.46.C.YEL,13691540.1607,3007516.2204
3.46.D.YEL,13691512.6824,3007516.2204
3.46.E.YEL,13691485.2038,3007516.2204
3.46.F.YEL,13691457.7255,3007516.2204
3.46.G.DBL,13691430.9520,3007516.2204
3.46.H.YEL,13691404.1784,3007516.2204
3.46.I.YEL,13691376.7001,3007516.2204
3.46.J.YEL,13691349.2218,3007516.2204
3.46.K.YEL,13691321.7435,3007516.2204
3.46.L.YEL,13691297.6310,3007516.2204
3.47.A.YEL,13691588.3850,3007536.2203
3.47.B.YEL,13691567.6390,3007536.2203
3.47.C.YEL,13691540.1607,3007536.2203
3.47.D.YEL,13691512.6824,3007536.2203
3.47.E.YEL,13691485.2038,3007536.2203
3.47.F.YEL,13691457.7255,3007536.2203
3.47.G.DBL,13691430.9520,3007536.2203
3.47.H.YEL,13691404.1784,3007536.2203
3.47.I.YEL,13691376.7001,3007536.2203
3.47.J.YEL,13691349.2218,3007536.2203
3.47.K.YEL,13691321.7435,3007536.2203
3.47.L.YEL,13691297.6310,3007536.2203
3.48.A.YEL,13691588.3850,3007556.2206
3.48.B.YEL,13691567.6390,3007556.2206
3.48.C.YEL,13691540.1607,3007556.2206
3.48.D.YEL,13691512.6824,3007556.2206
3.48.E.YEL,13691485.2038,3007556.2206
3.48.F.YEL,13691457.7255,3007556.2206
3.48.G.DBL,13691430.9520,3007556.2206
3.48.H.YEL,13691404.1784,3007556.2206
3.48.I.YEL,13691376.7001,3007556.2206
3.48.J.YEL,13691349.2218,3007556.2206
3.48.K.YEL,13691321.7435,3007556.2206
3.48.L.YEL,13691297.6310,3007556.2206
3.49.A.YEL,13691588.3850,3007576.2206
3.49.B.YEL,13691567.6390,3007576.2206
3.49.C.YEL,13691540.1607,3007576.2206
3.49.D.YEL,13691512.6824,3007576.2206
3.49.E.YEL,13691485.2038,3007576.2206
3.49.F.YEL,13691457.7255,3007576.2206
3.49.G.DBL,13691430.9520,3007576.2206
3.49.H.YEL,13691404.1784,3007576.2206
3.49.I.YEL,13691376.7001,3007576.2206
3.49.J.YEL,13691349.2218,3007576.2206
3.49.K.YEL,13691321.7435,3007576.2206
3.49.L.YEL,13691297.6310,3007576.2206
3.50.A.YEL,13691588.3850,3007596.2206
3.50.B.YEL,13691567.6390,3007596.2206
3.50.C.YEL,13691540.1607,3007596.2206
3.50.D.YEL,13691512.6824,3007596.2206
3.50.E.YEL,13691485.2038,3007596.2206
3.50.F.YEL,13691457.7255,3007596.2206
3.50.G.DBL,13691430.9520,3007596.2206
3.50.H.YEL,13691404.1784,3007596.2206
3.50.I.YEL,13691376.7001,3007596.2206
3.50.J.YEL,13691349.2218,3007596.2206
3.50.K.YEL,13691321.7435,3007596.2206
3.50.L.YEL,13691297.6310,3007596.2206
3.51.A.YEL,13691588.3850,3007616.2205
3.51.B.YEL,13691567.6390,3007616.2205
3.51.C.YEL,13691540.1607,3007616.2205
3.51.D.YEL,13691512.6824,3007616.2205
3.51.E.YEL,13691485.2038,3007616.2205
3.51.F.YEL,13691457.7255,3007616.2205
3.51.G.DBL,13691430.9520,3007616.2205
3.51.H.YEL,13691404.1784,3007616.2205
3.51.I.YEL,13691376.7001,3007616.2205
3.51.J.YEL,13691349.2218,3007616.2205
3.51.K.YEL,13691321.7435,3007616.2205
3.51.L.YEL,13691297.6310,3007616.2205
3.52.A.YEL,13691588.3850,3007636.2205
3.52.B.YEL,13691567.6390,3007636.2205
3.52.C.YEL,13691540.1607,3007636.2205
3.52.D.YEL,13691512.6824,3007636.2205
3.52.E.YEL,13691485.2038,3007636.2205
3.52.F.YEL,13691457.7255,3007636.2205
3.52.G.DBL,13691430.9520,3007636.2205
3.52.H.YEL,13691404.1784,3007636.2205
3.52.I.YEL,13691376.7001,3007636.2205
3.52.J.YEL,13691349.2218,3007636.2205
3.52.K.YEL,13691321.7435,3007636.2205
3.52.L.YEL,13691297.6310,3007636.2205
3.53.A.YEL,13691588.3850,3007656.2204
3.53.B.YEL,13691567.6390,3007656.2204
3.53.C.YEL,13691540.1607,3007656.2204
3.53.D.YEL,13691512.6824,3007656.2204
3.53.E.YEL,13691485.2038,3007656.2204
3.53.F.YEL,13691457.7255,3007656.2204
3.53.G.DBL,13691430.9520,3007656.2204
3.53.H.YEL,13691404.1784,3007656.2204
3.53.I.YEL,13691376.7001,3007656.2204
3.53.J.YEL,13691349.2218,3007656.2204
3.53.K.YEL,13691321.7435,3007656.2204
3.53.L.YEL,13691297.6310,3007656.2204
3.54.A.YEL,13691588.3850,3007676.2204
3.54.B.YEL,13691567.6390,3007676.2204
3.54.C.YEL,13691540.1607,3007676.2204
3.54.D.YEL,13691512.6824,3007676.2204
3.54.E.YEL,13691485.2038,3007676.2204
3.54.F.YEL,13691457.7255,3007676.2204
3.54.G.PRP,13691430.9520,3007676.2204
3.54.H.YEL,13691404.1784,3007676.2204
3.54.I.YEL,13691376.7001,3007676.2204
3.54.J.YEL,13691349.2218,3007676.2204
3.54.K.YEL,13691321.7435,3007676.2204
3.54.L.YEL,13691297.6310,3007676.2204
